video-frame,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,target
5_1_2_46_25_2_m,0.0008229411803688663,0.01644977231477625,0.0015527712536412422,0.0022972067042971813,-0.005801458684555248,-0.004533917727308273,-0.005370609582853826,-0.0013111979020322378,-0.0018356713491225923,0.001938017869748984,0.0037563348780317975,7.618347878948107e-05,-0.0007048729212658146,0.001066135412885636,0.00037333944412469555,0.0005975667524971346,0.00026888285702264905,0.0004944792901290595,3.860353617424098e-05,-0.0003952658518490687,0.0003558893666195665,-0.00048410774874115475,-0.0008023254966838791,0.0003262632404000105,-9.69694145816251e-06,-3.603661048415815e-05,-0.00013516584243954802,0.0002646713877633112,-0.00022249289452409328,0.00018208001239795733,0.00032620477066306735,0.00033724410734209496,0.00030639377490521163,-8.4857452022985e-05,7.017737612064375e-05,0.00020548706157875042,0.00018944245863019684,-0.00013739769543098581,2.3781251071889124e-05,-0.00013097810775671468,-1.8455156641123783e-05,1.7031278580104182e-05,0.00011719347050746781,7.025738641588413e-05,-2.56151302462024e-05,6.368230691276012e-05,7.270887917993761e-05,8.899397749212051e-05,-4.8082923890629025e-05,5.462306842859282e-05,3.414190547014652e-05,0.00017745874599337799,6.355092122738933e-05,-1.7205653975158903e-05,4.3620415629388774e-05,3.1885728871147144e-05,-5.0051518485178686e-05,0.00012284585461853906,6.323858157051008e-06,2.8737330788531338e-05,-3.0525594478797464e-05,-7.941982733759643e-05,-9.24689037156313e-05,8.254103378327336e-05,-0.00010564993248952523,-5.468918209725711e-05,1.16020373982322e-05,0.0001399226491150566,1.1859920939860434e-05,6.061025504902575e-05,-2.2713648023283977e-05,-2.6135863727932112e-05,7.22700260363364e-06,-6.33681488232199e-05,1.6989147731457624e-06,3.704109722662192e-05,1.3707390904199007e-06,-3.006572752010073e-05,-2.9876853195304662e-06,-1.906340195641547e-05,5
5_1_2_26_30_1_m,0.0012129355922505345,0.016514423538319833,0.002003329987027453,0.00202876351167466,-0.005880800901016601,-0.004605471438276466,-0.005252704577564143,-0.0015808535748595897,-0.001737409253360006,0.0020450103772993292,0.0033665801968839207,9.930558182457504e-05,-0.0006179126891139104,0.001095504111690331,0.0003253369533207652,0.0007894383594794253,0.00016943708898756657,0.0003848609957632202,3.379743206894506e-05,-0.0004106214822155959,0.0003803229420150686,-0.000494495146331325,-0.0008214251130814183,0.00025353835398598184,-9.864719980738764e-05,-2.543832494255649e-05,-0.00021562069217911041,0.00024129070121839627,-0.0001468436871688972,0.00022136603161677183,0.0004886187304284656,0.00036740413251539275,0.0004265757530743278,-0.0001971211392466955,0.00016283928317110906,0.000215501429153151,0.00033042626448810913,-0.00023509262397343708,9.222588493498328e-05,-0.00012858800115929088,-5.3543679312829836e-05,3.170389857601317e-05,8.30511768800366e-05,7.02845903405466e-05,-5.395022708409439e-05,4.656512496046428e-05,0.00010767024969055654,8.741779901511296e-05,-1.3013952496132723e-05,3.253452845816316e-05,8.098536199300341e-05,0.0002802176846689008,0.00010721141222741776,3.548860545802361e-05,-1.916577183271035e-05,-2.6693813713466135e-05,-5.084132907123199e-05,0.00014015441142116209,-5.197952069985327e-07,4.679584884608861e-05,-5.9684256688278265e-05,-9.224393531649731e-05,-0.0001392371176941119,8.688794696475575e-05,-0.00010708377484114024,-7.694859129792884e-05,5.1410146617449116e-05,0.00015847832367710368,-2.5768772032114226e-06,3.478801319829489e-05,-2.6061062484119685e-05,-2.0133314237674617e-05,2.404337640901746e-05,-8.944518724110182e-05,-4.431644361601854e-05,2.7267850209900463e-05,-5.468840196094269e-05,-3.698460656206945e-05,1.3339636366265763e-05,-2.739689098399146e-05,5
5_1_2_26_30_5_m,0.0015350047497453311,0.016542788039597904,0.002416973845946863,0.0017672146840392344,-0.005940714273649056,-0.0047046149557839045,-0.005109985533569541,-0.001656761190502352,-0.0016439965126539462,0.0021118007080117556,0.0030293286141805337,0.00021841608372924357,-0.000500572583393511,0.0011808110817136505,0.0002555421031543011,0.0008290271827608213,0.00014099021138685793,0.00032832630275243915,1.6448967163202044e-05,-0.000360259488512428,0.00037019868072198076,-0.0004475213946978172,-0.0007565219695400417,0.00016463540193784545,-0.00014741883036527103,4.2596917402637185e-05,-0.00016843561535691983,0.00023645539056372,-0.0001341683449150994,0.00024630013765831836,0.0005994827180352957,0.0003918130643554241,0.0005202778753746292,-0.0002579713623881222,0.00024077860123280606,0.00022737578348865534,0.0003967802052349025,-0.000320062462365833,0.000138747899188688,-0.00011487350366312168,-0.00010850088815074291,4.485710678463223e-05,6.054035113385988e-05,8.806915194262394e-05,-8.443635306150907e-05,4.067349672853483e-06,0.00015379576572645964,9.659731057072258e-05,3.040749314132727e-05,2.1025979147278935e-05,0.00011254555519906569,0.00033356377988623506,0.00014534175235994334,6.677401326955865e-05,-4.458426927353593e-05,-5.4603052288553464e-05,-7.030077979205015e-05,0.00016101658981721104,-1.2471889920063311e-05,0.00010218003729764841,-9.718672680507936e-05,-9.701573853067362e-05,-0.00016387571376429556,5.3798100368544526e-05,-0.00012247106761021056,-9.599748798806971e-05,8.247177971070844e-05,0.00014111792763361872,-5.060566069318163e-06,3.970328277720863e-05,-5.4792004616375987e-05,-3.666774440859901e-05,4.150994717881623e-05,-8.65159757380138e-05,-7.325394961471049e-05,3.809438382184454e-05,-0.0001022050251180578,-2.7668848091767983e-05,3.714475248932467e-05,-3.1349658045860106e-05,5
5_1_1_91_30_4_m,0.0016662958488464425,0.0166236577484753,0.0022856906393374423,0.0014310039655520258,-0.006147695074368735,-0.004534025400113774,-0.0050829267857226265,-0.0014314125678115983,-0.0017566763136611344,0.002116324646502605,0.002897527868898429,0.0002448718947452604,-0.00028126102097112755,0.0011772686039746385,5.768621444472524e-05,0.000652814612117552,0.0004194657752211867,0.00029153045956607245,7.928451927811356e-05,-0.0002012022899889127,0.00038312066124320204,-0.0001519721513933078,-0.0006877770711444637,-8.08164391313136e-05,-0.0002187222922430006,4.540025274302035e-06,-0.00013054542715754597,0.00010455499892811637,-3.464211751047756e-05,0.00013846265492354818,0.0006411620915867933,0.00042929756243639285,0.0005622753260264792,-0.0001775032130304734,0.0002577719173306382,0.000242736202750267,0.0002659152504274437,-0.0003239493656943079,0.0001020187080668851,-5.036665232717525e-05,-0.00014085089510426884,0.0001152632693321661,2.0722667960380918e-05,6.948788531088566e-05,-0.00011362226031681504,-1.0034877657876475e-05,0.0001164018386839645,0.0001218038721509405,2.977354867156643e-05,-3.1006382970842695e-05,7.806291839127446e-05,0.0002963999586542122,9.833423031528126e-05,4.7711310340650704e-05,-6.702901877757018e-05,-6.15488286524123e-05,-2.2670454140937016e-05,0.0001338931224700575,-5.620365521697699e-05,7.860953192443864e-05,-0.00012261196602069173,-8.571007449586764e-05,-0.00013136795142873448,1.552230864140881e-05,-9.02437597133276e-05,-9.329929221133923e-05,9.878638905786947e-05,7.820404857354342e-05,2.6227489126196367e-06,-2.6934288806495752e-06,-5.5399683951615215e-05,-1.7626274823530564e-05,3.8651289090341726e-05,-7.225489038468245e-05,-7.145564847443553e-05,8.380929451151124e-05,-8.741342139448635e-05,-3.102470508477859e-05,4.7209377718474555e-05,-1.068141532641358e-05,5
5_1_1_91_30_5_m,0.0017558609859317648,0.016688494763810412,0.002058446153246437,0.0010352523736245434,-0.006344295870498777,-0.004361887475328776,-0.005028406161610619,-0.0012084632579686015,-0.00196596089810478,0.0021438187271420454,0.0027190180621265315,0.0003088045300634427,-6.919255233094705e-05,0.0012086355812533176,-0.00014224225752246055,0.00047574969741799816,0.0007603626268549679,0.00028610932306998173,0.0001546892608066175,-3.03816285805651e-05,0.000414527408868458,0.0001423776127053665,-0.000592683972325497,-0.0003267468638128958,-0.00027950930709813056,-4.478805040362162e-05,-6.216297116007278e-05,-5.830697747239942e-05,6.59601189643806e-05,-7.449971483592144e-06,0.0006567808948345881,0.0004845378937740479,0.0005849709437055143,-0.00010448434123601163,0.00027855295249079533,0.0002860669974989277,0.0001511681736257519,-0.00034138983423639567,7.690713726651028e-05,9.494777527986124e-06,-0.00014961695302168805,0.0001848338456908223,-5.0701772150885584e-05,6.754258724156446e-05,-0.00016266785433606825,-3.96297159090718e-05,4.2626103075218243e-05,8.819526692789575e-05,4.131069740367992e-05,-8.726485226355442e-05,2.0789882654975412e-05,0.0002530230668010657,1.938006649021729e-05,1.2270473032305367e-05,-0.00010683513913015633,-5.1872612345952706e-05,3.114911586036668e-05,0.00010421000876471143,-9.746724585048272e-05,4.8592291055745855e-05,-0.00012459602434305588,-7.01841212478887e-05,-0.00010299565042147136,-1.9147958295670964e-05,-7.879702050762399e-05,-6.733565680801731e-05,0.00010517663219517801,3.110866966031224e-05,1.2209966451939921e-05,-4.5344684874955344e-05,-3.880039878775806e-05,8.791558443317982e-06,4.170653981570612e-05,-5.3754176858421985e-05,-6.437021334297386e-05,0.0001322392143414538,-6.390432245164003e-05,-3.523041262071074e-05,4.812322300772178e-05,1.4117213378886118e-05,5
5_1_1_91_30_3_m,0.0019084006024913365,0.016769491606669948,0.001880883740540315,0.0006735079509319518,-0.006533721901141814,-0.004164518011814186,-0.00498190027376411,-0.0009820273513997276,-0.0020984099617898495,0.002182986800102548,0.002558092709108164,0.0003313284075980401,0.00010211442813433005,0.0012333260084449922,-0.00035741556570294085,0.0003176285767852326,0.001061708898150106,0.000281001802278527,0.0002496158166730138,0.0001305247149360058,0.0004029847014693965,0.0004127463469993003,-0.0005305682797348227,-0.0005459754595551918,-0.0003635132517467751,-0.00010535318531345773,1.022509038662157e-06,-0.00017798215320768908,0.00016200272198021748,-0.00012066692162416541,0.0006884594593287775,0.0005370558290555943,0.0006472801755845477,-3.332180294503466e-05,0.0003238204988179239,0.0003274071646430265,2.0134675724335587e-05,-0.0003479465142542822,5.119438948477606e-05,6.397555150698787e-05,-0.00017260620465179348,0.00026684691425053395,-9.19745381605444e-05,7.771298187127395e-05,-0.00020495723460907728,-5.012540929544129e-05,-1.617212791867243e-05,6.716479850731121e-05,6.129010845542764e-05,-0.00016634630870009887,-2.801855978977013e-05,0.00021362146752601564,-2.777588740516771e-05,-4.720854205478279e-06,-0.00014014270574450545,-5.199266058765197e-05,0.00010580926613704333,8.462095941458906e-05,-0.00013661290894331245,1.3631951872210527e-05,-0.00014261302742302418,-7.026992793299666e-05,-7.156076661304424e-05,-4.704835671423604e-05,-5.9055862265201734e-05,-9.029804763408779e-05,0.00011618770633288536,-2.3007454586093667e-05,8.911212837078402e-06,-7.403326465045039e-05,-1.4550859475170743e-05,3.0646635655128846e-05,4.2251283452693343e-05,-4.8317178981666244e-05,-8.016336370905078e-05,0.0001728913378710734,-3.0184988837454438e-05,-3.666865846890603e-05,5.720215816505094e-05,5.422897359111929e-05,5
5_1_2_25_31_2_m,0.002059130554215799,0.016762368592440045,0.0020762871271277645,0.0004588710931344705,-0.006482818693371994,-0.004220126302356657,-0.004733359956195661,-0.0009166106192974872,-0.002091234471369805,0.002104043816083607,0.0024723046394444686,0.0004745733724598835,9.789486542081638e-06,0.0012514102314422513,-0.0002992376488779514,0.00030476598730651473,0.000965675141453968,0.00018895677650245185,0.00022822314116164387,0.00010800568743035208,0.0003781402450344492,0.00040187068512660516,-0.0005186660515892369,-0.0006169708533148871,-0.00039320204747796166,-6.660030946286219e-05,2.330269828692218e-05,-0.000117450069237261,0.00016310197672221292,-7.91827936659714e-05,0.0007113437637471391,0.000541436234069543,0.0006861220463387927,-1.9951632329809345e-05,0.00028906772626093947,0.00030612694970565504,2.042681190646134e-05,-0.0003412420198611351,-3.681643732361524e-05,4.192242240261982e-05,-0.00020947214213721803,0.0002057756746074752,-0.0001661189716477478,4.215270261984538e-05,-0.00016755748305340227,-7.52679357511233e-05,-5.777023750599646e-05,8.961491240685898e-05,7.056978262276002e-05,-0.00017662058743654266,-3.932656392974259e-05,0.00016193783354605633,-2.032083490389193e-05,1.753826654167903e-05,-0.0001514045884255034,-4.925843592228523e-05,5.0370201987095026e-05,0.00011997649748382443,-0.00011676717060530467,4.9776563741252755e-05,-0.0001371552514352023,-0.00011754895824724203,-4.875984116766751e-05,-4.347345194618793e-05,-4.8833799099112176e-05,-0.0001144034305742207,9.04277086762244e-05,2.5502532357617954e-06,2.9091810413486996e-05,-4.5482902391788974e-05,-1.8106790194401522e-05,2.0814959932715813e-05,5.6445628348227066e-05,-1.7436516614397963e-05,-9.924821634773015e-05,0.00016739778023318203,-2.996587518412955e-06,-2.095792781741614e-05,5.648627128725867e-05,4.885080217770744e-05,5
5_1_2_46_25_4_m,0.001332570211250541,0.016573508362146563,0.0024128493967143874,0.0006190099036934686,-0.0064407309058035,-0.004121805439209776,-0.004788083589327219,-0.0008945179151457578,-0.0020533911712896672,0.0020538537839361634,0.0023378374617800952,0.00044659665318754274,-3.036973003462471e-05,0.0013151148866960987,-0.00039738395477911906,0.0003049064836428505,0.0009585407865220729,0.00017521161439209426,0.0002110713986258027,0.00010741958261552219,0.00024548076735963646,0.0004115039223179074,-0.0004718653964242403,-0.0005438596595727706,-0.0003416790913489474,-0.0001367084076498659,0.00012042876439969132,-0.00011430501383523882,0.00015635528056785186,-4.114695297273891e-05,0.0007414235020269387,0.0005693391143043122,0.0006154755363876583,-2.3428638876098515e-05,0.0002577392525407046,0.0003070569986955123,-2.778580947315738e-05,-0.00031336763868588055,1.588232889243484e-05,2.9082607553387452e-05,-0.00015591597298995452,0.00015468459822944427,-0.0001385240281221572,3.710077136432462e-05,-0.0002009819147453158,-6.955842852508717e-05,-2.372075241436915e-05,6.378853129298836e-05,2.9771292955865414e-05,-0.00013135690646908768,-2.980950212528702e-05,9.513330704788733e-05,-6.594399821917827e-05,7.471055313805282e-06,-0.00011696292973021236,-1.1297108158441242e-05,5.0188144314523366e-05,7.775131102759309e-05,-6.479522291858319e-05,2.2994265484573767e-06,-8.089929881333e-05,-7.183892998122958e-05,-2.4981398904686342e-05,9.059624895919731e-08,5.155185177736469e-06,-5.863528109369047e-05,4.761736789794712e-05,5.9612233994820715e-06,1.7140207114483162e-05,-1.8434604437120445e-05,-2.3876776388378378e-05,3.702132436446667e-05,3.42127920977145e-05,-8.719331315029577e-06,-7.966531857419197e-05,0.00011019293112946358,1.098954298969352e-05,2.162205659181285e-06,2.9104108395388732e-05,2.7468402421386713e-05,5
5_1_2_46_25_3_m,0.0006772444357620607,0.01636479129603379,0.0027596648424560383,0.0007455715104738676,-0.0064616116697921895,-0.0039559530774417855,-0.004961402431001933,-0.0008963840738080434,-0.002010903997764152,0.002048109349654556,0.002195814768884976,0.00040051600611637825,-6.81806104307019e-05,0.0013965611693611546,-0.0004791227428153642,0.0003456394413385322,0.0009189917860613512,0.00018462269386920331,0.0001994937762009712,3.3499465182321854e-05,8.004915778465847e-05,0.0004625991117355352,-0.00038897911336032126,-0.00046840701629787326,-0.0002880539418722398,-0.00018857954017805222,0.0002068129231755782,-0.00013188298322373113,0.00017024439214158424,-2.1508101740713634e-05,0.0007572666681026481,0.0005911230016290516,0.0005498899400440505,-3.0662352415245083e-05,0.00023402230748213686,0.0003220433471406917,-8.477324099957832e-05,-0.00029807856965531035,0.00012376233910486517,3.7494118551335006e-05,-9.410044487752658e-05,0.00012765318024151714,-0.00012544073507264942,8.408257354125447e-06,-0.00020220824385463568,-9.068715332978193e-05,1.1327546611853713e-05,3.7121427682032265e-05,1.2588590349064962e-05,-5.6541181879086234e-05,-3.315053472048293e-05,3.9213767387191815e-05,-9.359598236034521e-05,1.982958056874298e-05,-9.204629573146292e-05,5.167561291646137e-05,3.929322651210194e-05,5.757369082095384e-05,-2.3328106864299464e-05,-4.075227744979622e-05,-2.513082501857443e-05,-1.925340486351095e-05,5.626833372296655e-06,3.716900145474072e-06,4.421284434996473e-05,-1.253233586462688e-05,-2.879087969462392e-06,1.1995256952087452e-05,2.7118311208360535e-06,6.322757931036481e-07,-1.8733797216562217e-05,2.5550328636728014e-05,1.4566048963299966e-05,-2.8400101059682188e-05,-4.51271714406786e-05,3.607517860294982e-05,1.3641488925179087e-05,9.168251598781478e-06,4.1370424950432716e-06,-1.0808201186511253e-05,5
5_1_2_46_25_1_m,7.852608999082516e-05,0.01620298166468424,0.003068902936866759,0.0009172812589864715,-0.006443116580632136,-0.003793518978110123,-0.005044315771692441,-0.0009235753404137082,-0.0020257311698498783,0.0020175827662027015,0.002046734506402196,0.0003850753690091852,-9.391091251258035e-05,0.0014762032809134708,-0.0005225340017180322,0.0004060502891140438,0.0008907469349067133,0.0002037354804591641,0.00016396556960297912,-1.0919008281268844e-05,-3.714447839944259e-05,0.0004872050393776147,-0.00032229227349717273,-0.0004384832509363662,-0.0002658872599448696,-0.0002519182463677423,0.0002351409128254846,-0.00018413182241175025,0.00019842352158723687,3.2436497852681104e-05,0.0007794177904406127,0.0006239524909427513,0.0004765363285993374,-2.830792507769518e-05,0.00019686334251570162,0.00033033996257020033,-0.00013799644230186835,-0.0002926254710778496,0.0001833111290640424,1.2237752819197112e-05,-4.52916016653293e-05,8.404255371576799e-05,-0.00011339756175624062,-6.516229836584858e-06,-0.00022655566935389517,-7.397978227334005e-05,4.463493777806389e-05,6.94468471213532e-06,-2.9722297899976735e-05,1.0139203581135917e-07,-3.026498583205552e-05,8.925247802557488e-06,-0.00012979930173971204,2.898609839183008e-05,-0.000104102896402192,0.00010324852183270011,1.3946726911779003e-05,2.8608158022387782e-05,7.420278797334538e-07,-7.098222985603846e-05,1.8015098105390893e-05,3.0209989223911357e-05,3.419984583611254e-05,2.1125604554855238e-05,0.0001009848454493585,2.8693719623868624e-05,-4.968144967806928e-05,1.1480480129351651e-05,-1.0451680810860704e-05,-1.4337490583419613e-05,2.3892703027506443e-07,1.6153609365596827e-05,-2.1640399084687348e-05,-4.1622190079579466e-05,-1.2619246901935223e-05,-4.200057284615489e-05,5.790847993800374e-06,1.9759918387872195e-05,-5.021642895048119e-05,-3.5750554979588295e-05,5
5_1_2_46_25_5_m,-0.0004996194239475289,0.01601961641252684,0.0033005656393823284,0.0011090582140092925,-0.006413018819392823,-0.0036470048386989472,-0.005125546216221245,-0.0009270457832520044,-0.00206928239472303,0.0019432622142097576,0.0019336397923657167,0.00035263540171165045,-0.00014924122515814724,0.0015219798260119335,-0.0005904781207697533,0.0005073748058817916,0.0008704615269635242,0.00019751320319948552,0.00015671265779564715,-5.913437739318188e-05,-0.00017933397010416277,0.0005092916633154214,-0.00025000573245975054,-0.0003935951783459918,-0.0002596203737752801,-0.0003486249113651483,0.00028816765106221963,-0.00021078548688108914,0.0002090646163892604,8.506732940970453e-05,0.0007871744633133954,0.000647387344166427,0.0004190753090153242,-3.493983592762397e-05,0.0001577596017316886,0.0003408705080514381,-0.00019115128555098566,-0.0002927691997214788,0.00023905744849241886,-3.108697958660426e-05,-3.843843598631631e-06,6.769646116651516e-05,-9.684786020389804e-05,-8.79832087899133e-06,-0.0002345344441485332,-7.159936852660506e-05,8.722426420459e-05,-1.2192979429044532e-05,-5.675925065487466e-05,5.482872592911003e-05,-3.760055318890645e-05,-2.542768987705581e-05,-0.000159926540981197,3.2035100625563004e-05,-8.302606315961204e-05,0.00014858106188501757,1.7525126005930424e-05,3.900626506551236e-06,3.8339261977144676e-05,-0.00012063565414151212,6.437119068119478e-05,8.079816889425532e-05,4.727618514034614e-05,4.108355943177077e-05,0.00014154389607892937,6.51761611998677e-05,-7.200981291944383e-05,1.0220768615366705e-05,-1.4179136427512397e-05,-9.784931337402008e-06,1.8574107709670388e-05,2.2374985530439083e-05,-5.92391233119964e-05,-3.463745797014074e-05,6.591427370200592e-06,-0.00011402780145247243,1.490228695587841e-05,1.5929150891108225e-05,-8.300530047264759e-05,-5.0340647654277135e-05,5
5_1_2_25_31_1_m,-0.0003725571257661868,0.016097557663088433,0.0034494602587348,0.0008218545425136405,-0.006372651176570988,-0.0035482830434664984,-0.004858845791674139,-0.0008457826457190284,-0.0021339810292753648,0.0017017489027992799,0.0018082086562125285,0.0005495315104958808,-0.0001184973886925793,0.0015043125996254576,-0.0005017726885451163,0.00044438115748578904,0.000733053296072898,0.0002091098834371552,0.00015349222733347122,-7.238911678339871e-05,-0.00019906975308190837,0.0005498006017870071,-0.0002533239718767056,-0.00042676732594961516,-0.0002773366229337387,-0.0002856320288172796,0.00033934531056333905,-0.00015205898927908568,0.00020715701308573133,0.00018985667450200722,0.0008635435952926657,0.0006804468865576308,0.00046367005940568275,-3.4492830321083314e-05,0.00010256966726151403,0.0003027875524628539,-0.00022087401818720608,-0.0002803927773159598,0.00017019681751353035,-5.892835197773551e-05,-4.7307651490945745e-05,9.208638006403179e-06,-0.00015596973409018043,-2.434025380531803e-05,-0.0001867708835679515,-7.462256723960792e-05,2.3801413645561923e-05,3.146509291721806e-05,-4.146631415533855e-05,4.247209727799003e-05,-6.675093102036566e-05,-8.830015513188587e-05,-0.00013282173327060947,6.530300235997004e-05,-0.00013266212718298108,0.00014163330279679366,-6.661218419110117e-05,1.3961983014644666e-05,3.831125768289116e-05,-7.602800671014229e-05,5.963741388113798e-05,4.73198635453798e-05,7.592945803691016e-05,2.4691660602913685e-05,0.00012622591647027014,2.7509005206310677e-05,-7.048176722930978e-05,1.2131926699020651e-05,-1.4051522794905188e-06,-9.422954307573505e-06,2.2694644582308322e-05,1.7142577160541026e-05,-3.7004130046411546e-05,1.213600085014947e-05,-1.6945880960714092e-06,-0.00010923003223362345,4.3867542092120215e-05,6.865797095891297e-06,-9.091373117140802e-05,-5.9559429555010814e-05,5
5_1_1_91_30_2_m,-0.00030431483101843785,0.01615563608780385,0.0032797779987971294,0.0004747345757380451,-0.006566834732995349,-0.0034210954065503757,-0.004827677776996222,-0.0006239639581831926,-0.0023199499354926907,0.0017053990654659233,0.0016267642538430045,0.0006104040819495427,0.0001477634798298822,0.0014626008938530652,-0.0006630004769540203,0.00026560094111678206,0.0009952412669471775,0.00017436290010371005,0.00018006649908677624,7.702185025006669e-05,-0.00016480545208041674,0.0008250824681277297,-0.00021071895371181393,-0.0006796228389826919,-0.0003597934261925402,-0.000281349983049906,0.00038260427533921615,-0.00030339022986985303,0.00031251137120591883,7.617427182785958e-05,0.0009219398199302829,0.0007306125089169403,0.00047690089265929787,3.00662386948522e-05,0.000114589865622669,0.0003253695844530228,-0.0003181638329432513,-0.0002961173289934271,0.00013671822946246352,-1.882020878332376e-05,-8.388518346658824e-05,5.944309146218103e-05,-0.00019996430841142252,-6.145064816667093e-05,-0.00022794489379737322,-8.542697980628173e-05,-3.278136106529694e-05,7.458775884024033e-05,-5.286407571548687e-05,1.4669255270849597e-05,-9.998852725408691e-05,-0.00012485867625793183,-0.00016769756811881752,3.0038560385987366e-05,-0.00016403851009602548,0.00014669452625510907,-4.417935097574651e-05,-2.715462340856714e-05,5.6705482805904785e-06,-0.00010510832166735963,3.9667585816655756e-05,6.213692044134798e-05,9.516317965722452e-05,-2.04081862706585e-05,0.00012637689144121445,3.8126292404101326e-05,-3.30765735894721e-05,-3.764917225461481e-05,1.9506694848807282e-05,-6.970693712007151e-05,2.6909058478656887e-05,3.728572143919022e-05,-3.5914816408214594e-05,3.3834640551859345e-05,1.4019545338881646e-05,-7.281874788446002e-05,6.213850534149128e-05,3.0351244372371404e-06,-6.378763840111561e-05,-4.572683208691945e-05,5
5_1_1_33_25_2_m,0.0002991958322323056,0.01645243251528516,0.0031508095231705105,-8.24960688968258e-05,-0.006356218075094568,-0.0029648323265891955,-0.00460930255277762,-0.0007236371846937575,-0.0024446372841429188,0.0015468226022601844,0.001372948642192094,0.0003667909609555701,0.0003903802660626721,0.001546048058625926,-0.0006607365228058647,0.0003779904574797393,0.0009587995706034123,0.00012183596867423994,0.0001551224661819233,1.293442439617727e-06,-0.00017382139786677268,0.0007811246756478453,-0.00030621223536444504,-0.0006634623270902671,-0.0002688400920075764,-0.00022952303759083274,0.0002667450102596413,-0.0003993595381662536,0.0002543863973524132,2.6507494113213516e-05,0.0007447677615314496,0.0006177353156304771,0.00034251618731797023,-0.00011530667506229236,0.00014171426444436848,0.00036872929184083566,-0.0001958175560647759,-0.00040605037906495854,0.00019120807776048515,-5.487931614484806e-05,2.0919826492268153e-05,7.000033633759361e-05,-8.425571500407544e-05,-4.470392400226738e-05,-0.0002991082678758343,-9.138023323026061e-05,-2.2940838904503356e-05,-8.30061348222224e-06,4.95216421320137e-06,3.511379249885365e-05,-0.00012943864520069184,-5.5371368760880964e-05,-0.00013943008548318855,-1.1741276377865331e-05,-0.0001946228858510442,0.00010152080769652367,-4.721649670950267e-05,-4.1991269662320636e-05,5.1409297381636306e-05,-8.405483432304674e-05,9.054271549001188e-05,6.111514345030205e-05,0.00012146135188515068,-0.0001380100041969142,6.363105400220585e-05,2.1112430770250376e-05,-9.104833460897106e-06,-4.605830724747786e-05,-4.653090427335723e-06,-2.4993647895820133e-05,0.0001002542581225694,1.2696528844747148e-06,3.756247535408723e-05,-7.00627292586738e-06,1.7387284212791653e-05,-8.362432312663306e-05,3.8629696679618453e-05,1.6896011233744843e-05,-1.104594692878139e-06,-2.4415309718828962e-05,5
5_1_2_50_25_2_m,0.0007252798062920447,0.016600505165918916,0.00340661045827986,-0.00036570879890412966,-0.006221889464428543,-0.0029651814675140595,-0.004548715991535521,-0.0005314407715001115,-0.00228351681221543,0.0013962013717019638,0.0013684189539320917,0.00034366491057055026,0.0002967482201737721,0.0014372520046795761,-0.0006257503044382729,0.000397052878324458,0.0009459011040667605,3.320133678613269e-05,0.0002024349131545,9.077643489701773e-07,-9.212419919197353e-05,0.0007855356769611952,-0.00022691341714913295,-0.0006290214999797906,-0.00024613731067179976,-0.00012928819752306062,0.00024960048022702535,-0.0003349128987898404,0.00019490394971095922,8.348564101642938e-05,0.00074558636425963,0.0006082176771940776,0.00038979897501100966,-0.00010873187485813675,0.00013541664646258007,0.0004260820793230657,-0.00019134606074473943,-0.0003349345704961888,0.00021714014650988576,-5.4199562682313294e-05,8.339389435997999e-05,7.217445598086123e-05,-4.321871624951843e-05,-6.485223352619917e-05,-0.0002862071496828261,-6.0203457659894736e-05,-2.610045605699831e-06,-3.751848843713566e-05,-1.666671130466659e-05,5.015181872797776e-05,-0.00011960181498690938,-8.630371069064134e-05,-0.0001492145436954568,-6.95913446212254e-06,-0.0001974521354277348,8.19922631292542e-05,-1.1998067528554601e-05,-5.22022447968106e-05,2.776448100855547e-05,-8.601781039228702e-05,7.482917287859543e-05,7.188840465441306e-05,9.8174858216743e-05,-8.723949178057057e-05,8.840080877297052e-05,-1.0093550036166932e-05,2.680986858125299e-05,-4.944807175063446e-05,-3.762719699165967e-05,-3.338120121509655e-05,0.00014232986735748977,-2.3399426351267622e-05,5.48641593130732e-05,-4.0199342542998346e-05,4.8315580030638185e-05,-5.9724247993305375e-05,3.7624797257692384e-05,-2.6841413712584975e-05,2.8016221164498818e-05,-2.0395355474388606e-05,5
