video-frame,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
7_1_1_15_30_2_m,0.042131556255749374,-0.03381182288618561,0.02163877920087743,-0.00620308084267683,0.00885385003314309,-0.008997744419800374,-0.011750655428230955,0.0028296273885587884,0.004445910155883758,-0.011066958332151653,-0.0019798284934679214,-0.0032843592740375203,0.0070193603862351685,-0.0030940670066811954,-0.00025005233876208036,-0.0006117009293576877,0.0021518656459175336,-0.0030569427822833752,0.002691217178878922,0.00414714409896989,7
7_1_1_17_30_1_m,0.0385290578403148,-0.03620633115231431,0.022561993660680044,-0.00530796835320691,0.007833183952204678,-0.009719327330160728,-0.009616300796301458,0.0018597772204684332,0.0031762164128022385,-0.009650931426301374,-0.0013413275775561416,-0.002700870700016066,0.00818857191896044,-0.003072951253496808,0.0009554743049450239,-0.0009194822952381655,0.0023559213506560697,-0.002327911357411759,0.001445985339202298,0.0029564189909130796,7
7_2_2_13_30_2_m,0.03760437274529904,-0.029989462728571257,0.02962832969931769,-0.01005905786984376,0.0072877133715800405,-0.004937218894913906,-0.007540843113488158,0.001451365273280189,0.004100090669120492,-0.005539191023405413,-0.0033993328636903676,-0.0026542002045915353,0.006923356822916976,-0.0023045851502063674,0.0037996472724954205,-0.0019698149054652478,0.0014783401922348668,0.0007631213923513168,0.00038350064135676815,-0.0002877361743061539,7
7_1_2_17_25_2_m,0.032793055070950566,-0.028455679756462276,0.030180196695965864,-0.010766788843525355,0.006993381261084863,-0.004353806921095441,-0.004164900482594125,0.003149481431720097,0.003362671608157451,-0.004807381471696289,-0.003971308651475814,-0.0019373010803840896,0.006286405784122402,-0.0028998110013295345,0.004225374346059334,-0.0021636347768439423,0.002993917040893272,0.0011892364791986556,0.0014347887994716777,-0.0008106839587546118,7
7_2_2_8_30_5_m,0.014533127054657554,-0.029995622320163406,0.024881387501046105,-0.004051449888656289,0.007051463534510666,-0.0014107993237674958,-0.0013526853305041654,0.0025222835786995424,-0.004783080248345525,-0.0011455141802819637,-0.004321452440644677,-0.0021787583423112447,0.0034185545753131134,-0.0007191165961673893,0.003720623399468042,0.0023861270058897223,0.0016120539691177062,0.0023712397073338424,0.0015172758591363556,-0.002079640908690225,7
7_1_1_10_30_4_m,0.012532039860589777,-0.03139858476077736,0.029162769782116772,-0.0022679326414286804,0.006504678441026172,-0.00873787573090945,0.00023965993650921946,-0.0007271901232381449,-0.0009650314024679268,0.0024868936793167227,-0.0032744722517204982,-0.0007191303196716915,0.0024040481483207027,0.0014435096384244177,0.004173588025246129,0.0025026208062378197,0.0035522353877328497,6.418476508317747e-07,0.0008743464555841081,-0.003113174758298224,7
7_1_1_17_30_2_m,0.010119656076079057,-0.03330244264910142,0.03004869728121665,-0.0015636867989870778,0.005895084922025977,-0.008879442151263196,0.0019162448258119168,-0.0011821312078005193,-0.002353193395733213,0.002639058179252974,-0.0026237047688324818,-0.00020424383576688777,0.0037556187298577086,0.0007376308583208484,0.004891309742945235,0.0017125034098400503,0.0034072874747532586,0.000650758865109525,-0.00021786977558490396,-0.0040543204744959834,7
7_2_2_10_24_5_m,0.009158092854374088,-0.035145868738010747,0.024861701496002142,-0.0014196507242308972,0.005568443665956972,-0.007589903705575554,0.0022650446144507662,-0.0013739427630131433,-0.0027029602046395405,0.0011734904368649447,-0.001976720273199657,0.0011512530138602646,0.0031584668399502287,0.0005129963341415581,0.005256725432379231,0.0007077788875851059,0.0029587366283779074,0.0015887450929706348,-3.431000881374166e-05,-0.0029070389547639634,7
7_1_2_7_30_5_m,0.00929348483326626,-0.03307817575621684,0.025720507270072985,-0.0016623750284600852,0.005693848525866955,-0.009667532034186658,-0.0004994802478996021,0.0007129027625768895,-0.0019236543678300604,0.0017850918720087952,-0.001207760683227984,0.0022933309763979726,0.002415227529834064,0.0013032791513846172,0.0037254160621844478,0.0002922416102056736,0.0018735368264466022,0.0007941171999556321,-0.0009379414468027042,-0.0023579543954133165,7
7_2_2_12_30_5_m,0.013367979608817032,-0.03577419167615255,0.021236358023357715,-0.0021037832529429605,0.006234234503824502,-0.007557493350514987,-0.0024256248461242327,-0.0035732327931263185,-0.0032342636780611045,-0.0024437459857831606,0.0015237412362185776,0.0018294532091624835,0.0025357267893392583,-0.0017019400348489372,0.00322432477657329,-0.000668725837432289,0.0009660212068582935,0.0010781917496425733,0.0010103002586865399,0.001476535853368351,7
7_2_2_12_30_3_m,0.017369764946803243,-0.03905937460012061,0.017854365782632192,-0.00333273639456828,0.006827662917961274,-0.005880635618150382,-0.004672600343300096,-0.0068392409170797185,-0.0034972365138690718,-0.005843709152761542,0.004082706395573286,0.001689142897319098,0.003037637049211753,-0.003469351121211214,0.002637279644674997,-0.0011169923635104687,4.878005248579339e-05,0.0009379937317661012,0.002217908912227033,0.004222832677631119,7
7_2_2_8_30_3_m,0.003211173730670429,-0.03941642036588008,0.01565938504230018,0.0014707032171188685,0.0070566687248975616,-0.0032608569990098244,-0.0011720403832455645,-0.00697417411106402,-0.007866155263478747,-0.002368822653577601,0.0033430404663311285,0.001860343220997384,0.000393956675326807,-0.0014971560268714382,0.0015362804359774877,0.0013055733427782476,-0.0005315430325605959,0.0014303348620862085,0.002416756406782753,0.003238399690191892,7
7_2_2_10_24_3_m,0.0021574259838841358,-0.036977959814655625,0.012786207434951524,0.0042061500458828345,0.00656104575148298,-0.004581489740362025,-0.0015911156952910165,-0.006586882509313596,-0.007647036151659789,-0.0015626562338384256,0.0040616727638877045,0.0026313725800542055,0.00021709942260485072,6.751403158273376e-05,0.0015517491116970906,0.001690515664995098,1.0802933672514033e-05,0.0010303769843995375,0.001830563777383413,0.003018815449123119,7
7_2_2_12_30_2_m,0.006437292630007723,-0.03813656718417124,0.009098082974701289,0.0033016439972923008,0.006520311985917774,-0.002318439770691969,-0.003505445283547868,-0.009796989205012591,-0.00794479246475538,-0.004683948553108201,0.006355335769333276,0.001992387500600256,0.0007660472122289234,-0.0019366997467815713,0.0003437187844053771,0.0012304506675712788,-0.0006885093184578788,0.0002571736437902667,0.0028653301432833727,0.0055583926157381945,7
7_2_2_13_30_1_m,0.010655990351311062,-0.03335969858184601,0.00932274746518992,-0.00023275142231581975,0.006387704615269121,0.003567984092726993,-0.0026189424209899846,-0.01229922708481613,-0.009959889820287312,-0.004202072110086871,0.004141819695365192,0.002084109753774329,0.0012007532441230377,-1.0815818565838046e-05,-8.712644762618149e-05,0.0047967703059894114,-0.0017478688583213132,0.0004286569582394349,0.0012488144652628248,0.004261205095063596,7
7_1_1_10_30_5_m,0.010231350998672888,-0.034413617385411814,0.013346660184724265,-0.00030901908847328903,0.006038983533960198,-0.0001927145263123356,-0.0018372501007279675,-0.012538491432906206,-0.007320131500311268,-0.0025618018913486566,0.0035330332928630807,0.0020511349915412888,0.0017192299946650813,0.0007294473774426242,0.0008582747547350792,0.004363304847739301,-0.000858612202915385,-0.0009909821245319703,0.00048273706724303504,0.003167137132195851,7
7_2_2_13_30_5_m,0.01029867471985198,-0.03128214479589323,0.017750140710591795,-0.0025758248341572008,0.005894178693260293,0.0026073616210025665,0.0005874916330293507,-0.012171667534021635,-0.006526918618253667,-0.0009132158284039814,0.0021089288700634787,0.0011482716070624385,0.002249982948098475,0.0005830632055612105,0.002202839475036703,0.0038922453086742376,-0.0016611750223627288,0.0005339511027124722,-0.000408686281908365,0.0009494841081954324,7
7_2_2_8_30_2_m,-0.0008839211765080159,-0.033112694514625354,0.015804107783799513,0.000226167628190459,0.007186674871757792,0.00431124830574089,0.002867743495602607,-0.01164370751447916,-0.00888619098524308,0.001191438509971846,0.0018022683446672551,0.0011784884415681413,0.000271985444423606,0.0011464834631326787,0.0011367551866572445,0.005307515342774819,-0.002811315379151567,0.0012535247165559496,-0.0004289201044803315,0.0008165685392009815,7
7_1_1_17_30_5_m,-0.0020680010267520154,-0.03446014190259364,0.01648872400750236,0.0009385712805711763,0.006832623576715142,0.0036913786360043103,0.0038744409474139375,-0.011881724149315659,-0.009671358981334517,0.0012972626345329847,0.0019150784546633208,0.0015643670518303333,0.0014165133822311754,0.0005783884591105549,0.0019137151759173045,0.004946579857377255,-0.002719048100451667,0.0016708894446799145,-0.0009522901678319394,0.0003212545398821722,7
7_1_1_15_30_4_m,0.004574192151039965,-0.03390087048229957,0.014418863736202426,-0.003357451540352021,0.0076284967437546146,0.005223310507950711,0.0018495255405200333,-0.007831016041034368,-0.007002889922196619,0.00028008054995595354,0.0012991320042762275,-0.0002094972158256839,0.0007514064006462136,-0.0007384217687178231,0.00030500307932164445,0.004658595986289218,-0.0023625094799101277,-7.933330529454192e-05,0.00014847923179458897,0.0018010219342375383,7
7_1_1_10_30_1_m,0.0032129764632108223,-0.03318174933002201,0.018280645423706225,-0.003298363684318797,0.007752244335814013,-0.0009010303063308227,0.003658825818110658,-0.007307636180898181,-0.0045358983723771725,0.0025338469079544575,0.001695711905081474,0.001415780646285197,-0.0012036797183176452,0.0014807907568790467,-0.001319392812232795,0.0037769205520139923,0.00043118939365679223,-0.0030581544237153497,-0.00035922178498470024,0.0016163634363385122,7
7_2_2_5_30_2_m,-0.0002869848083504385,-0.03306192138772286,0.024836740841226168,-0.0023580579014942063,0.006297385067439654,-0.0001371656302823598,0.0014746409179338714,-0.007136620038533382,-0.0035414299792815586,0.001466803846586679,0.0026057531818676066,0.001103139411419946,-0.00026475079438528277,0.0022655223198707864,-0.0026441507609645753,0.0025490344138493857,0.0007860650147668815,-0.0031925049570040473,-0.0011209433237589377,0.00078175121050371,7
7_2_2_13_30_4_m,0.0018386283560313213,-0.028969656220349953,0.029591669121300963,-0.00535901899171733,0.006201117777786319,0.0028392235251243386,0.0022684387347696607,-0.005531390650791413,-0.0018714014097486718,0.0025449987715281137,0.0008382633918949413,0.000622753139895144,-0.0005656643897425752,0.0016788473966593742,-0.0010348403279475877,0.0011268870550651857,2.6763228968606077e-05,-0.00181050482668937,-0.0011025715561036296,-0.0005612846310471487,7
7_2_2_10_24_4_m,0.0009687873134781296,-0.02819608692325366,0.02754011369181673,-0.003337095470213668,0.005683560661098612,0.0013824575442320647,0.001958714671315626,-0.005321784218922778,-0.0014539702419634117,0.0025798777983647584,0.0013952710035423338,0.0013878057550084787,-0.0010981115794983169,0.002431112418870295,-0.0010582176447974183,0.0007819756395688966,0.0003392819331289097,-0.001949142358967491,-0.0012442958532998848,-0.00027473398576539665,7
7_2_2_5_30_4_m,-0.002090073324160734,-0.028250473695148312,0.033032640356849316,-0.0025302966551948958,0.00476274739966292,0.002110399790753314,0.00012411424961566458,-0.0051187656741769946,-0.0009702372880413043,0.0017239994883416856,0.002036833014666164,0.0011432357551573236,-0.00034802853943744047,0.003116795335604363,-0.0022639612690013603,-3.176265336473919e-05,0.0005421561637011237,-0.0019052790026035339,-0.0018810565019003217,-0.0008661791354025189,7
7_2_2_13_30_3_m,-7.116847294608073e-05,-0.025177962037059427,0.03723165680375486,-0.00491344526016944,0.004740637050651485,0.004142861374762605,-0.00015396454244930163,-0.004182446891404401,0.0005007291024145319,0.0030328120492962903,8.22222225227258e-05,0.0009701379756715698,-0.0008490240547530789,0.00259889348871289,-0.0007062572022155019,-0.0008497407348692922,5.856605088634128e-05,-0.0006091139488549712,-0.001715253296871675,-0.0022523826947875424,7
7_1_2_17_25_3_m,-0.0008842755747453724,-0.024490450431115866,0.03728847445168967,-0.005221296065880618,0.004710667498719751,0.004091140894796733,0.0011322612000050421,-0.0031226219509225203,0.00013804890425251514,0.0031514087097604545,-0.00039319272655025567,0.0012308798736222885,-0.0008696193205046249,0.0020887216719934006,-0.0002681276439029662,-0.0008737419795330924,0.0006522086222098094,-0.0003824757331448223,-0.0012444997988901758,-0.0023935581057441344,7
7_1_1_17_30_3_m,-0.001706456360409197,-0.025521667810130304,0.037232620536342624,-0.004558389659259873,0.004656720982772482,0.0031385358298246942,0.002013193460980145,-0.003244135845623596,-0.0007755044073794027,0.00324679479192766,1.608686113737347e-05,0.0018661921806048325,-5.102198216384943e-05,0.0016457065744238258,0.0005722398528248763,-0.0011961042477746943,0.00030828810337589377,-6.423564959640554e-05,-0.0017830932527200727,-0.0028195743561584205,7
7_2_2_8_30_1_m,-0.008143503651857554,-0.026165832499258565,0.035767617887801785,-0.002432505769506383,0.005393477322662624,0.004367520279782251,0.0028868072321882134,-0.0028884705275420584,-0.0031763060988298274,0.004639479107052322,-2.1888411545828623e-05,0.0021355089516681093,-0.001516773553114163,0.002324910631296543,0.0005011978988470749,-0.00013703347229311675,-0.0005273395952673911,0.0002517470841956897,-0.0015775525317627517,-0.0030300917756745636,7
7_1_2_7_30_4_m,-0.00767452015177535,-0.02521310812770157,0.03594648281925703,-0.002286687876627039,0.005352635848117394,0.0032278453594962024,0.0018470339832923417,-0.001571764735599498,-0.0033573410376811935,0.004967213821276849,0.0001862366581601332,0.002696600845532435,-0.0015443901882634039,0.002583362329465191,-0.00013685324766509312,-4.0753847089131195e-05,-0.001232738617135412,7.840637349909382e-05,-0.0018593687583708751,-0.002903635087760935,7
7_1_1_15_30_3_m,-0.0009786865890443954,-0.02461128511371528,0.033417587822020874,-0.00522344270508575,0.006333511292782573,0.003246620431336966,8.433016454258844e-06,0.001420179387106263,-0.0019821427305539135,0.0036434725710019723,0.00015016315417841738,0.0019118423674524135,-0.0018198022832379064,0.0009215402445501521,-0.0007954974857033693,-0.00022368893343871634,-0.001176617813214983,-0.0013515127377174273,-0.0007465840397229937,-0.001237699470843272,7
7_1_2_17_25_1_m,-0.00175465179058106,-0.024222722221549482,0.03358749348296385,-0.005679967647850911,0.006189119564196207,0.0033275275384274557,0.0010317440541263185,0.0021922793295036922,-0.002104108558173299,0.0037476542216359275,-0.0002118942040731267,0.002006274872072315,-0.0017831746556406117,0.0006437169539325302,-0.00048616592909695713,-0.0003956043342425252,-0.0006138078038652586,-0.0010922937565671581,-0.00045953450819926554,-0.0014923157306609433,7
7_2_2_5_30_1_m,-0.004395256320010532,-0.024362182844829723,0.03804117573780872,-0.004612533850467228,0.00547062876714849,0.0041476386986561845,-0.0005683370367184653,0.0017690048719513527,-0.0015793995805375078,0.0032103774947050737,0.00044525479295881153,0.0016324889077083955,-0.0010957253837965823,0.0012198735594443925,-0.0015851863011940445,-0.0009157420686331365,-0.0006261585521075366,-0.0010179554177074217,-0.0011732600894825886,-0.0019753913988407408,7
7_1_1_15_30_1_m,0.0017333556314601262,-0.02353529553278771,0.03597819856097472,-0.007736290717044526,0.0064112580385372025,0.0045200252629593275,-0.002171599995212822,0.004461315154462004,0.00011246555118919779,0.002426067131244284,0.00013550783836853105,0.0007593953195112634,-0.0014139443973637345,0.00018833348314982942,-0.0020565144854029554,-0.0008597355208654346,-0.0006453305472033092,-0.002180661001392163,-0.0002381961737283896,-0.0008190585086808733,7
7_2_2_12_30_4_m,0.0034974978078435573,-0.025127230197581625,0.032978211479984004,-0.007717119922710462,0.006485092722256517,0.005312322613604281,-0.0026334314185245977,0.002526338568565232,-0.0006510035705696335,0.0005863028666202963,0.0012075943617614869,0.00047470911521350017,-0.001467756852111388,-0.0012417031707906098,-0.0020982123386380437,-0.0014945650051370353,-0.0009577126253162449,-0.001880534138479257,0.00031537512022184697,0.0004545536219595392,7
7_2_2_8_30_4_m,-0.0032566530763220238,-0.02624260389394821,0.03144891745985471,-0.005057505323179827,0.0064997201115898524,0.00606506815582029,-0.0013764588667842474,0.0020400260477443865,-0.0030842503129736684,0.0020924917625624404,0.0008976181929032775,0.000610937969584303,-0.00266378102432575,-0.0003340145838890252,-0.0022639177388440717,-0.0001507781765606204,-0.0010961141249853713,-0.0015991571509987698,0.0007149804008803264,-0.00019870632407211955,7
7_1_2_17_25_4_m,-0.004019851498166826,-0.025854282618664667,0.03182384861011646,-0.005422048475004883,0.006389742190732213,0.005991074471428389,-0.00029744467756704127,0.0027448527737543352,-0.0031112114433797244,0.0022432806644635895,0.00040776179163734755,0.000719800014454317,-0.002598879077797616,-0.0005348272497033793,-0.0018079849553084063,-0.0003182783607722077,-0.00046836514949309617,-0.00135884660880138,0.0010823480497211874,-0.00048115475234536935,7
7_1_2_17_25_5_m,-0.0038620675584423022,-0.024438331292278535,0.032223352972249,-0.005561475838004369,0.005859641831617856,0.00608239159834367,0.0001432574287973494,0.0034573439547409724,-0.0034417408029279086,0.002263027085693906,-0.00010901631613455098,0.0009836229522308655,-0.002790722903370797,-0.0005407437555697686,-0.0015916768177801836,0.0003074963586669604,-0.0004371888498067698,-0.0012963267404152241,0.0015299632934051013,-0.0007571614883099781,7
2_2_2_18_30_2_m,-0.004205171492863767,-0.023732939516579836,0.031898897287004416,-0.00565519106828892,0.006530114383080167,0.006548998970812435,0.0008502186633359938,0.0031205597575597365,-0.0028650123829190794,0.0013301520201686385,-0.0002546387945097682,0.0009258500391149105,-0.0028739287616590275,-0.0008445643176848773,-0.0014796556579768833,-6.289765671684703e-05,-0.0007920232042388273,-0.0009003479521149435,0.0013523982483331632,-0.0005450002513579639,2
2_2_2_2_24_2_m,-0.0038675532638293066,-0.022592639812886554,0.031185125736378307,-0.005669059671293032,0.0064848385459149605,0.007089170699685838,0.0006320690485263987,0.0034486263751391855,-0.0029573112076429764,0.0009406929770050959,-0.0004154891186419209,0.0005066360757608607,-0.002728620490992234,-0.0010528302580084393,-0.0015755997778636216,0.0002150575128796411,-0.0007418898316160098,-0.0007210891470166848,0.001487076697705038,-0.000509271022003365,2
2_2_2_2_24_3_m,-0.003211237358981643,-0.02139607606753914,0.030570747445376186,-0.005769985503235127,0.006535633072796589,0.007303788662122465,0.00032358439646955366,0.003996641123023384,-0.0029074230418436363,0.0004424581908849526,-0.0005088948915303938,0.00010378241483780132,-0.002614245386821935,-0.0012546960860139404,-0.0016424263465895813,0.0004647186793839159,-0.0006402931917604766,-0.0006914998039053412,0.0016537356983007897,-0.0004913720064507191,2
2_2_2_26_30_3_m,-0.005352009848945098,-0.018930431064683385,0.02984178948821136,-0.0034729311622641833,0.005579372488915474,0.006937596167246438,-0.0007761881063824361,0.0038632153584729533,-0.0025337828041337306,0.0010277004482927615,-0.000528879949456433,0.0005252621520306806,-0.0024091573838723687,-0.001021787643472107,-0.0008976699384091072,-0.0004181129599433498,-0.0009827568119485425,-0.0007420187316271726,0.0013368273511615695,-0.0002272676462614619,2
2_2_2_26_30_1_m,-0.007283058382301343,-0.01701257619860028,0.028830042545977312,-0.0012847144214449152,0.0048539855958991615,0.006734313917528566,-0.0019886805878699954,0.0037238408351406896,-0.002510877070615207,0.001499146330830496,-0.000455014565784413,0.0008719169232377128,-0.0022929854594968264,-0.0007800974319187781,-0.0002097872968184086,-0.0010198713095941213,-0.0011688264092994992,-0.0007226219468856825,0.001029194653758774,-0.00010445630527674533,2
2_2_2_12_25_3_m,-0.008283623728037169,-0.015807433786029675,0.027110527394323312,0.00014718691623705682,0.004375707061298076,0.006560746828719768,-0.0018587852450818927,0.00379528549303539,-0.002768102206541169,0.0016019130997498652,0.0002379889933887645,0.00021107264150981746,-0.0023134438001804303,-0.0007564201568973669,-0.0003266604541156784,-0.0010876781536495728,-0.0005955235028210845,-0.0005127374817788093,0.0007453821509723783,-0.00011989121450292304,2
2_2_2_18_30_1_m,-0.00880543011371843,-0.015178511566168637,0.02657824942823139,0.0002245343058454608,0.005272594597159441,0.00732392693545612,-0.0010942993638205058,0.003260959206722151,-0.0024387818169404984,0.001212805455526342,-0.0003029777657133688,0.0003043259687077313,-0.0026471388036503735,-0.0006620522951954933,-0.0002622209456013655,-0.0008573134375019514,-0.0009617080609401193,-0.0002640027933442776,0.0006407955864793633,-1.2105663646036563e-05,2
2_2_2_12_25_1_m,-0.009210985186957826,-0.01408192948612517,0.02540313206450855,0.0014302536408291302,0.004739555274841981,0.007077030598756231,-0.0015294143475044833,0.003348433928320241,-0.002523656151891751,0.0012355649843846356,0.0004209114095220317,-0.00021753360876859294,-0.0026118606309356793,-0.0006917631488327656,-0.00032947866745240565,-0.0009377031253089124,-0.0005781106684805712,-8.16173650317482e-05,0.0003913463560447827,-7.945674548451502e-06,2
2_2_2_26_30_4_m,-0.010752253410697816,-0.01216152960629365,0.025086468822280907,0.003130478773871479,0.003993482752226118,0.007086449790430343,-0.002270400702402214,0.0034052236106414313,-0.001991703512230606,0.0015324312691725542,0.000461253839401676,0.00023794100715199512,-0.002380521838663899,-0.00040082135500674486,0.0002504618219925858,-0.0019213405028474888,-0.0009407160684941272,-0.00021568636553254112,0.000130380659249472,0.0002510915572702162,2
2_2_2_12_25_4_m,-0.011614541869344895,-0.011236827644041209,0.023973942525594177,0.004217072322336244,0.003529729877771444,0.006916648410061472,-0.002447464214133266,0.003301027210629349,-0.0019995179070457607,0.0016665950449725603,0.0009916853302365863,-0.0003516139572865865,-0.0023559805650970166,-0.0004554531094469624,0.00018147092518059284,-0.0020416094404361366,-0.0005494245355216375,2.7606337731574464e-05,-7.231190838712899e-05,0.00031481778849657175,2
2_2_2_2_24_4_m,-0.011375554590029568,-0.010565518985386858,0.02365616191335892,0.004042439403834848,0.0034136098118174108,0.007323535103088909,-0.0025729551652732986,0.003575541021982764,-0.001953701245942275,0.0013499662439609489,0.0008012764641535946,-0.0007678766238675923,-0.002273515040158032,-0.0006487716176266092,-2.8490540453980267e-06,-0.001766434564519642,-0.0004353128013442146,0.00010616698192740835,0.0001373125343012656,0.00029783782102408613,2
2_2_2_26_30_2_m,-0.013000226805909378,-0.008932231563149847,0.02328939751723182,0.005813211387932913,0.002678277468162123,0.00678994921481566,-0.003776564208356232,0.0034307356053202287,-0.0014225778692346612,0.0017630083996182317,0.000943044394312981,-0.0003670331844432639,-0.00226437867604943,-0.0005278349029559843,0.0006213834621731514,-0.0025792530294201283,-0.0007520693652760098,-4.346112940590356e-06,-0.00020285363309583408,0.00047476276446257933,2
