video-frame,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,target
7_1_1_17_30_4_m,0.05322244452920555,-0.029115668994752535,0.010516651687412426,0.0026035486701097383,0.011034557731504503,-0.017333352205958327,-0.0037738522447823427,0.014748829087209666,0.0024113888954439854,-0.0007239438742539649,-0.005116332169398302,-4.105995718157665e-05,-0.001003850806148867,0.003385321195413203,-0.0012172589473387198,0.0013562717334882283,0.0013042355107638355,-0.000476337512196477,-0.001388733544960923,-7.237379143396324e-06,0.0032646205857497328,-0.0022234898319323185,-0.00032662769968991637,-0.0021961159047720687,0.0007498050421827621,0.002288748709178018,0.0003006022163373526,-8.290585885078752e-05,0.0016917473968923484,-0.0018807406246374495,-0.0006743483170448987,0.001220142095468787,-1.099507007113705e-05,-0.001038329310720649,0.0007069550185970019,-0.000564746149021589,0.00024567873055101203,0.0009421459140585127,-0.0005527665685640032,0.00048565400789641103,7
7_2_2_5_30_3_m,0.03407664876910478,-0.02967208329745051,0.03208783556758356,0.004329170904857629,0.006309216377812085,-0.01248783770233779,-0.009072417631326317,0.012157599595201072,0.003975896452831784,-0.003734038717766754,-0.0013980594742835416,-0.001022823400991856,0.0021038999118888208,0.005668710733392075,-0.005443494713508075,-0.0019437537018796316,0.0022417260770205847,-0.0012638765064854486,-0.0034872140989910794,-0.0024951773776653017,-0.0016711873699889284,0.00267921709254266,0.001723320827525688,0.0032986121415981805,4.020275829631761e-05,-0.0014163572945778908,0.000957892138149727,-0.0001308999217006724,0.0017551836455109923,-0.0015689181552347288,-0.0020336917650304177,0.001248265901396418,-0.0001462305802039306,-0.0004897644283180503,-0.0007418188789842927,-0.00036694085725658544,-0.000469677427829862,0.0005593755874240533,-0.0003713652641457362,0.00020383455413667173,7
7_1_1_10_30_3_m,0.024607080618296712,-0.03694936095569858,0.03683032692028208,0.0050994794557971245,0.005213573070569439,-0.02011564285371511,-0.005593206995765643,0.005503370146318761,0.003001471503383255,-0.002026186718605504,-0.005482895333586615,-0.0005805727002713543,0.006918533831525796,0.004731553965897834,0.0022150566037240824,-0.0005628175854359966,0.0029877523051249064,-0.0010708827076356508,-0.004025805143368293,-0.00365271255712867,-0.003200329602691669,0.0008029430022854647,0.0008747826573088828,0.003169253891775161,-0.0008320184746712533,-0.001956126814344784,-0.0017211719831158288,-7.040595784840776e-05,0.0014431959218542672,0.0013014845061322413,-0.0006276055948891176,0.0019336393789929607,-0.0008747420647706254,-0.0003632325102483755,-4.98335298327257e-05,-0.0006024840199973728,0.0017568155256725965,-0.0006028878638176613,0.0002462309343619406,3.592905622227423e-05,7
7_2_2_12_30_1_m,0.029012414327447143,-0.03708434539462969,0.026642233847371855,0.0023391566295746266,0.006534532808852598,-0.010967696253727741,-0.00804270592288269,-0.0050301982322917705,0.0007374341703949973,-0.00950011431341478,-0.0022193099050464493,-0.0018309385793420353,0.008741920621313704,0.0007231991985465721,0.0016617624025831682,-4.450617977591325e-05,0.0025811012878848233,0.0007891437710874915,0.0003237462636645881,0.00031961642177995807,-0.0019470742418148611,0.0012458151928081457,0.002396351405043407,0.002079599952356627,-0.0006882177021390372,-0.0031679681742315708,0.0014186135865896557,-0.00036180004212099453,-0.0005393316865175732,0.002681989742866798,-0.001614345311762574,0.00011349259961202274,0.00034680889971962957,0.00032418911181987113,3.4010827342719705e-05,0.0012030154375658724,-0.00034145710031204505,-0.00015256434847783304,-0.00045747594617783405,-0.000432146922428153,7
7_1_1_15_30_2_m,0.04213155625574937,-0.03381182288618564,0.021638779200877388,-0.006203080842676651,0.00885385003314314,-0.008997744419800398,-0.011750655428230792,0.0028296273885594233,0.004445910155883681,-0.011066958332151908,-0.001979828493470127,-0.0032843592740387966,0.007019360386237404,-0.0030940670072901657,-0.00025005234108774795,-0.0006117009312383248,0.0021518656914185394,-0.0030569425732117307,0.002691217318462832,0.0041471444208829285,0.0015089251376625892,-0.0011294924887792946,-0.0018121245266072739,0.0024329873241500477,-0.0007949855316360197,-0.0016564256624395633,-0.00025249083538080583,-0.0007824975482783078,-0.0008499869389057694,0.001091166917449742,-0.0003166211844458158,-4.114838010293519e-05,-1.0567521028151071e-05,0.0008051032138056759,-5.0332861419336766e-05,0.0007716185832630818,-0.0006108923665421595,-0.0006999371390944597,-0.00021631494908807894,-0.00046636538714117404,7
7_1_1_17_30_1_m,0.038529057840314865,-0.03620633115231443,0.02256199366068006,-0.005307968353206764,0.007833183952204725,-0.009719327330160739,-0.009616300796301333,0.0018597772204689493,0.003176216412802208,-0.009650931426303107,-0.0013413275775691993,-0.002700870700086122,0.008188571919058854,-0.0030729512561216087,0.0009554742924591768,-0.0009194822967715948,0.002355920998695148,-0.0023279103919961078,0.0014459862500267868,0.0029564211778112153,0.0012401748547697761,-0.0010321413626085956,-0.0009767994406305852,0.0009659859743201478,-0.00021717728557143313,-0.0006626533889002243,0.000605511460404213,-0.0008404367974293042,-0.00039379466340215595,-3.5135841920968887e-06,-0.00048609176324805316,0.0003429393718475919,0.000140499143846175,0.0007592005572015142,-0.0008573084249609518,0.0004924830877769189,-0.0010366832790967184,-0.0005925673757775355,-0.0006227393501892274,-5.664034503270883e-05,7
7_2_2_13_30_2_m,0.037604372745299056,-0.029989462728571344,0.02962832969931766,-0.01005905786984364,0.007287713371580129,-0.004937218894913918,-0.0075408431134880785,0.0014513652732805811,0.004100090669120321,-0.005539191023397162,-0.003399332863626003,-0.0026542002042511522,0.006923356822428495,-0.002304585138356711,0.003799647337270122,-0.0019698148885766206,0.0014783418367230886,0.000763116798829418,0.0003834964760453494,-0.0002877470525650312,0.0017267517525396778,-0.001071787422930124,-0.00177998380679779,-0.002245485957054826,0.0021926331500583952,0.0005717528273526244,0.0017519186272112474,-0.0011636859535689972,-0.0011080421607694698,0.001001131268572041,0.0017549449462588272,-0.0012199851530208781,-0.0003448701021282055,0.00015910403639864457,0.0004636693535702791,-0.0001501274907646271,-1.3056449352346212e-05,-0.0003652894510454859,-0.0011483037370126612,0.000490425458385889,7
7_1_2_17_25_2_m,0.03279305507095057,-0.02845567975646232,0.030180196695965857,-0.010766788843525223,0.0069933812610849565,-0.00435380692109545,-0.0041649004825939535,0.0031494814317203196,0.003362671608157312,-0.004807381471689215,-0.003971308651422773,-0.0019373010801005289,0.006286405783709026,-0.002899810991650128,0.004225374400809767,-0.002163634755810823,0.002993918358245744,0.0011892328551695948,0.0014347852957032623,-0.0008106931577288158,0.0005446476978103744,-0.0006963885469458211,-0.0018108424548816282,-0.0023785075228684176,0.0020320062791541766,0.0008471028689736829,0.0013508002263987625,-0.0014194691648344458,-0.0017036167239872278,0.0005187986168413834,0.0013758716362752914,-0.0009558346901239971,0.00037546871220844256,-0.0007373683380094816,0.0004612269440077531,-0.00017799141564257316,-0.00031800983330667617,-0.00022372261120831233,-0.0004864204036519957,0.0008325557308119298,7
7_2_2_8_30_5_m,0.014533127054657551,-0.029995622320163468,0.024881387501046088,-0.004051449888656147,0.00705146353451071,-0.0014107993237674962,-0.0013526853305040338,0.002522283578699576,-0.004783080248345564,-0.0011455141802802213,-0.00432145244063221,-0.0021787583422377406,0.00341855457519843,-0.0007191165941656401,0.0037206234129774237,0.002386127012035416,0.001612054330928226,0.002371238944958394,0.0015172750503637503,-0.0020796431999187104,-0.00313539854335878,-0.0016867683457754456,-0.0017551317366485675,-0.0011809262619771944,-0.00013687466085401183,-0.000473366619332281,-0.0016074128608969305,-0.0021501484459024844,-0.0003072568101064338,0.0012689024170401762,0.0002248547602060635,-0.0003536759454363847,0.00026651013273654476,0.000952380184687761,0.0005338044541307322,-0.00015481674688091793,-0.0007569923932100734,0.0008021810530804625,0.00036020094431629603,0.0010026145098390748,7
7_1_1_10_30_4_m,0.012532039860589763,-0.031398584760777414,0.029162769782116762,-0.0022679326414285494,0.006504678441026195,-0.008737875730909467,0.00023965993650917856,-0.000727190123238166,-0.0009650314024679679,0.0024868936793176334,-0.0032744722517171845,-0.000719130319617017,0.002404048148238857,0.0014435096386034654,0.004173588028310775,0.0025026208068954685,0.003552235764460707,6.419321750269724e-07,0.0008743460809296186,-0.0031131755796969425,-0.0005978050832335867,-0.0022279090841186102,0.00023390513185280048,-0.0006866464404831356,-0.0004436378240910995,-0.000376761414443779,-0.0031387353381204484,0.0009998496888679995,0.0003844632120243506,0.0001963088135799023,0.00018696967298186088,-0.0008934924959477755,0.0003296522108491351,0.0006812112890527124,0.0007047101199481751,0.00033813343739822626,0.00013925823162394668,0.0005644845321526589,0.0006872818665655068,0.0003525466915163919,7
7_1_1_17_30_2_m,0.010119656076079049,-0.0333024426491015,0.030048697281216657,-0.0015636867989869605,0.005895084922025998,-0.008879442151263208,0.0019162448258118535,-0.0011821312078006303,-0.002353193395733215,0.0026390581792533722,-0.002623704768830993,-0.00020424383574724742,0.0037556187298209967,0.0007376308581599616,0.004891309745490265,0.0017125034144884832,0.003407287569715819,0.0006507589718740255,-0.00021786985999348597,-0.004054320883887179,-0.0006384446403954356,-0.002378134286584691,0.0007003047370733376,-0.0017591512119109762,-0.0001972132353498546,0.0007069686839295175,-0.0018772597427823992,0.000981306059092725,0.000687025205317658,-0.0009822493650879518,0.00028500799873258355,-0.00040366153826533333,0.0003598670200310324,0.0010285243246471944,-0.0003853750440863833,0.00020253256050150275,-0.00030696351795667266,0.0007155491554111974,0.0004593150708829207,5.6788171981219677e-05,7
7_2_2_10_24_5_m,0.009158092854374066,-0.03514586873801085,0.024861701496002128,-0.0014196507242307916,0.005568443665956984,-0.007589903705575562,0.0022650446144506843,-0.001373942763013283,-0.00270296020463955,0.0011734904368694947,-0.0019767202731608125,0.0011512530140180936,0.003158466839706815,0.0005129963412275236,0.005256725474613846,0.0007077789089720584,0.0029587371594576965,0.0015887421823331804,-3.431220647111339e-05,-0.0029070454243180924,-0.0013227914397818353,-0.0006264176711301894,-0.00017265318666888864,-0.0015018151766801138,0.00013148859832863585,0.001346196025902115,-0.001366807326507514,0.0017389473197002706,0.000583034082618241,-0.0013811251188841748,0.0014944914114764125,5.1945757747727254e-05,0.00012000488598122476,0.0007609430896554463,-0.001015496606203877,-0.0004308101316374033,-5.503366868929042e-05,-0.0004654692751130028,0.000760965751024911,-0.000545738489324037,7
7_1_2_7_30_5_m,0.009293484833266237,-0.03307817575621688,0.02572050727007296,-0.00166237502845997,0.0056938485258669685,-0.00966753203418667,-0.0004994802478995666,0.0007129027625768822,-0.0019236543678300745,0.0017850918720133367,-0.0012077606831890587,0.0022933309765524536,0.0024152275295955166,0.0013032791585545049,0.003725416104557082,0.0002922416318974811,0.001873537326615101,0.0007941142544590499,-0.0009379436550743541,-0.0023579608801553025,-0.0014960197491104316,-6.946742981659299e-05,0.0014968311368165836,7.476862952666101e-05,-0.00013630897317860736,0.0017832837414660247,-0.0011550414880674657,0.0021858178594212556,-0.0001336224560736653,-0.0014213790224555753,0.0013985534184305308,0.00020487443975377248,0.00015861055982625358,0.0005446084956273983,-0.0010709420444691335,-0.0008608080731004012,-0.00015183318129511435,-0.0003324825807774123,0.0011955461354724191,-0.0002678662688684956,7
7_2_2_12_30_5_m,0.013367979608817039,-0.0357741916761526,0.02123635802335768,-0.002103783252942832,0.006234234503824522,-0.007557493350514996,-0.0024256248461244343,-0.003573232793126242,-0.0032342636780611257,-0.0024437459857780492,0.0015237412362607212,0.0018294532093466327,0.0025357267890683505,-0.0017019400268623573,0.0032243248208275324,-0.000668725818642004,0.0009660219166953825,0.0010781885800290854,0.0010102977169103185,0.0014765288480033953,-0.001295964134030153,0.0006212614371766125,0.0016328235974629418,-0.00010153803427729849,-2.2218745518701792e-05,0.0013613783266068337,0.00010289232742003995,0.002093022568417113,-0.0006124934524955679,-0.0015232851405320136,0.0014187189529353585,-6.479771875600249e-05,-2.327169477318014e-05,-0.000714800041076346,-0.0004205034619316656,8.932232522879859e-05,0.0004931358962325574,-0.0002271432630338454,5.977861500551838e-05,-0.0005254657186488292,7
7_2_2_12_30_3_m,0.01736976494680325,-0.03905937460012069,0.017854365782632168,-0.003332736394568147,0.0068276629179613,-0.0058806356181504,-0.004672600343300465,-0.00683924091707951,-0.0034972365138690805,-0.0058437091527576,0.004082706395606088,0.0016891428974668923,0.003037637049008423,-0.0034693511146653756,0.002637279677356322,-0.0011169923543949342,4.8780675784957606e-05,0.0009379911772319597,0.00221790684865679,0.004222827376625247,-0.0016205231911528915,0.0017030927548210863,0.0018241702573826598,-0.0001226832438568823,0.0003886788088017203,0.0014639077018884247,0.0011649880074510273,0.0018627645529783372,-0.0009802478088739566,-0.0016331337224128077,0.001045403424032336,-9.67729179408602e-05,-0.00040601807765197574,-0.0018144153767549118,-0.00035450896889617365,0.00027324399982347596,0.000607013914515663,0.0005326405792622199,-0.0006579436777205697,-0.0003133268715173708,7
7_2_2_8_30_3_m,0.003211173730670399,-0.039416420365880105,0.015659385042300175,0.0014707032171190168,0.00705666872489756,-0.003260856999009832,-0.001172040383245948,-0.0069741741110640205,-0.007866155263478716,-0.0023688226535768663,0.0033430404663397197,0.0018603432210279154,0.0003939566752959847,-0.0014971560248587458,0.0015362804429026825,0.0013055733380194967,-0.0005315428779135113,0.0014303339836115884,0.0024167559221401915,0.0032383985976831343,-0.0036489598397559425,0.0009514569614258907,0.0011633856807625035,0.0001652639817273348,-0.000985533326045862,0.0004204277154011182,-0.0005093102476535165,0.0014552298109580275,0.00031040755471674727,-0.0011574649728726474,0.00041204971611905294,2.812654015451648e-05,-0.0008168172089711098,-0.0005852572764138112,-6.057556679136128e-05,0.00019714938025213109,-0.00012335075772005482,0.0012799076418521503,-0.0002991296771419943,-0.00018124541265302277,7
7_2_2_10_24_3_m,0.0021574259838841444,-0.036977959814655716,0.01278620743495151,0.004206150045882977,0.006561045751482952,-0.004581489740362043,-0.001591115695291376,-0.006586882509313578,-0.00764703615165978,-0.0015626562338369196,0.004061672763901338,0.002631372580125441,0.00021709942251911166,6.751403454236016e-05,0.001551749122606,0.0016905156572013475,1.0803361118425901e-05,0.001030375771716207,0.0018305628715284007,0.0030188134832591766,-0.0022749116489803305,0.0009324598294475774,0.0013915757165846093,0.0012066612890727288,-0.0011875031691561944,0.0009410383669204616,-0.0003194674505800343,0.0016785301923832837,8.525267586745437e-05,-0.0006187458270796321,0.0004862357148579711,-0.00035294111746513273,-0.0009894336917152676,-0.0004810764303877567,0.0005341948681301991,-0.00027520322159099947,0.0005871068022182451,0.00035358363259243127,0.000482078952025609,-1.3675048680927857e-05,7
7_2_2_12_30_2_m,0.006437292630007664,-0.03813656718417126,0.009098082974701273,0.003301643997292439,0.006520311985917754,-0.002318439770691981,-0.0035054452835484038,-0.00979698920501247,-0.007944792464755334,-0.004683948553107486,0.006355335769339778,0.001992387500635604,0.000766047212192648,-0.0019366997451506455,0.00034371878854606847,0.0012304506596511372,-0.0006885090686290595,0.00025717297776974387,0.002865329675302449,0.005558391768613494,-0.0017545833623764037,0.0012624549759842787,0.0016862518575019823,0.0011058231340911582,-0.0011601534491151116,0.0006333155971555579,0.0010404846754677177,0.0012361408556880386,-0.0005069648817156609,-0.0006357998508396581,0.0001716488846485508,-0.00016821120728119466,-0.0007677414290396412,-0.0007262868859023355,0.0008730645842516515,0.00011839822069984322,0.00033410081361844897,0.00024172500331321985,1.1784998342745236e-05,0.00013465717084408304,7
7_2_2_13_30_1_m,0.010655990351311064,-0.03335969858184606,0.009322747465189905,-0.00023275142231568883,0.006387704615269128,0.003567984092726987,-0.0026189424209906616,-0.012299227084816062,-0.009959889820287194,-0.004202072110088547,0.004141819695352342,0.002084109753687794,0.0012007532442410184,-1.0815820742249292e-05,-8.712645948799608e-05,0.004796770306740944,-0.0017478693645525446,0.0004286577927349021,0.0012488153364433223,0.004261207225507102,-1.607598595884378e-05,0.0008315267580506682,0.0011417051210407185,-7.553408801405221e-05,-0.000513039594337706,-0.0006439205913091179,7.207654288684593e-05,-0.0013271474168438007,-4.9585522589134164e-05,0.000216120057342463,-0.0004407056037684844,0.0006915711690611262,0.0003171604235435779,-0.0006864086872867968,0.00046539078675322966,-0.0006146149702635867,8.969943493042838e-05,-0.00042834011669412955,0.0002417729772007256,0.0005456472896471663,7
7_1_1_10_30_5_m,0.010231350998672898,-0.03441361738541189,0.013346660184724269,-0.00030901908847316586,0.006038983533960201,-0.00019271452631234852,-0.0018372501007286482,-0.012538491432906139,-0.0073201315003111195,-0.0025618018913529986,0.0035330332928286507,0.002051134991357178,0.0017192299949284828,0.0007294473713086476,0.0008582747199592238,0.004363304838359344,-0.0008586130960050809,-0.000990979705997112,0.00048273923855822806,0.0031671429039917213,0.0013803004847401396,0.0004147076361180095,0.001213884916952568,-0.00046291357603087975,-0.0003205324388594477,-0.0003820526178644074,-0.00028879973518194956,-0.0008853819775019893,0.0003777379376179447,0.0005506559292003755,-0.0010875678362728307,0.0007697485737359368,0.0002692753015647383,-0.0008107024973021732,0.0009296657896202648,-0.00045892062137926513,0.0003439435735679776,7.178823889424683e-05,0.00014841820202805478,0.00010211530107092043,7
7_2_2_13_30_5_m,0.010298674719851998,-0.031282144795893266,0.017750140710591746,-0.002575824834157081,0.005894178693260312,0.002607361621002559,0.0005874916330286845,-0.012171667534021713,-0.006526918618253595,-0.0009132158284032452,0.0021089288700669334,0.0011482716070810681,0.002249982948059703,0.0005830632059833106,0.0022028394803519794,0.0038922453178577144,-0.0016611750005252799,0.0005339510306641541,-0.000408686536485345,0.0009494832603279872,0.00315652710698978,0.00019788702311120956,0.000967255862169554,-0.001545588795614367,0.0009573043438767659,-0.00011961076464182039,0.0004051269936074833,-0.001238305582769936,0.0003894907669668252,0.0011119215725517659,7.7939610323288e-05,-3.092692952756868e-05,0.000716092358409583,-0.00016808278147771065,-6.700890084738426e-05,-0.0004915596763756817,0.0009460806316581769,-0.00023986833838603297,4.918112888197435e-05,0.00021313282239063513,7
7_2_2_8_30_2_m,-0.000883921176508042,-0.03311269451462541,0.015804107783799495,0.0002261676281906122,0.007186674871757801,0.0043112483057408954,0.002867743495601963,-0.011643707514479372,-0.008886190985242985,0.0011914385099705425,0.0018022683446561134,0.0011784884415183014,0.0002719854444895707,0.001146483460830162,0.001136755175672277,0.005307515339774449,-0.002811315591064722,0.0012535256006667337,-0.0004289193951723992,0.000816570320144174,0.0010623583096612634,-0.00012916749066604912,0.0003823000171308724,-0.0004331276592860476,3.273301507396767e-05,-0.000956013327518781,-0.00023347703734829915,-0.0012249584343525873,0.0011871974678555855,0.0015528337564331123,-0.0003262837232899852,-1.8053108823037968e-05,0.00016754173081292108,0.001046227032327466,-4.506594450892796e-05,-0.0007274144316694127,0.0002330497501549074,0.00017038974850979856,0.00012745306586545998,0.000539171504582279,7
