video-frame,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,target
7_1_1_17_30_4_m,0.053222444529205465,-0.029115668994752566,0.010516651687412424,0.0026035486701095002,0.01103455773150454,-0.01733335220595837,-0.0037738522447830747,0.0147488290872095,0.002411388895443991,-0.000723943874254115,-0.00511633216939829,-4.1059957181553996e-05,-0.001003850806148883,0.0033853211954132066,-0.0012172589473386983,0.0013562717334882463,0.0013042355107638994,-0.0004763375121963048,-0.0013887335449609686,-7.237379143644949e-06,0.003264620585748846,-0.0022234898319242304,-0.0003266276997004662,-0.0021961159047049865,0.0007498050422515365,0.0022887487092127833,0.0003006022160819075,-8.290585641915897e-05,0.0016917473949536726,-0.0018807406411704662,-0.0006743483131044225,0.0012201418879213906,-1.0995437154478577e-05,-0.0010383312243954586,0.0007069574105578426,-0.0005647534427684123,0.0002457068437075703,0.0009420177526778602,-0.0005525247500446114,0.00048610827132146043,-0.0006981174472780739,0.0002812343569920478,0.0006651869220490506,0.0013370489717401928,-0.0009291665647852426,-0.00012286317095514332,0.00023950608600139227,-0.0002634495849411951,0.00011042725209699163,0.0006500539442297247,-0.00011186663580796627,0.0002205154425663919,7.724413589857326e-05,0.00020890018393897075,0.0001114718876590254,0.0003398895273650781,-8.528324490500114e-05,8.217108719572542e-05,0.00019496762054144578,-0.000527714176413701,7
7_2_2_5_30_3_m,0.03407664876910477,-0.029672083297450545,0.032087835567583524,0.004329170904857496,0.0063092163778121265,-0.012487837702337837,-0.009072417631326931,0.012157599595200666,0.003975896452831787,-0.0037340387177667977,-0.0013980594742834566,-0.0010228234009919124,0.0021038999118887796,0.005668710733392076,-0.005443494713508088,-0.0019437537018795854,0.0022417260770207716,-0.0012638765064853113,-0.003487214098991109,-0.002495177377664937,-0.0016711873699884498,0.002679217092539774,0.0017233208275328757,0.003298612141580369,4.020275825691228e-05,-0.0014163572945407464,0.0009578921380438695,-0.00013089992243852253,0.0017551836507904129,-0.0015689181563996331,-0.0020336917651409014,0.0012482659478183725,-0.00014623037168732587,-0.0004897640667761334,-0.0007418160328957772,-0.00036693598677400944,-0.00046969588032928485,0.0005594182047269882,-0.0003715366282431964,0.0002036166985563619,8.954695202251262e-05,0.00232787515099592,6.669335389999772e-05,-0.00011889109740531915,0.0008686450601226093,-0.00048309534921694525,5.37738540019004e-05,-6.446924431644556e-05,1.3292131011356387e-05,0.00010786488642804773,-0.0006145613440169688,9.851542611575999e-05,0.0006109087578023979,-0.0003009238837174121,-0.00026310739205905184,-0.00010739467703429913,1.9293189489897372e-05,8.434338763982618e-05,-0.000307562305556658,-0.00021902365507061724,7
7_1_1_10_30_3_m,0.02460708061829665,-0.03694936095569862,0.03683032692028208,0.005099479455797006,0.005213573070569484,-0.020115642853715136,-0.005593206995765943,0.005503370146318471,0.0030014715033832616,-0.002026186718605693,-0.005482895333586589,-0.0005805727002715761,0.006918533831525763,0.004731553965897846,0.0022150566037240456,-0.0005628175854359999,0.002987752305125182,-0.0010708827076354867,-0.004025805143368224,-0.003652712557128112,-0.003200329602691246,0.0008029430022873268,0.0008747826573281949,0.0031692538917730134,-0.0008320184746673607,-0.001956126814791166,-0.0017211719825111034,-7.040596079599454e-05,0.0014431959207426,0.0013014844996064034,-0.0006276055962753186,0.001933639451111142,-0.0008747414442794215,-0.0003632309161964615,-4.983894766655412e-05,-0.0006024791448502856,0.0017567992808134373,-0.0006027605435792075,0.00024596245306454596,3.5370233828600154e-05,-0.0009835025044734617,-0.001164273978206535,0.0012129600383014455,-0.0007025454582748563,-9.12187749859273e-05,-0.0007036982681989605,-0.00028912918856466947,0.0006221780721908708,-0.00035270967078854763,-0.00023707993746851914,-0.000290334724961789,-0.00043864674445604976,-0.0004202124852823772,0.00020821128750438564,0.0005021962249049572,0.00019505395775106914,-6.067793791940097e-06,-6.80284075067967e-05,0.000355552210346948,0.0005922902637281904,7
7_2_2_12_30_1_m,0.02901241432744709,-0.03708434539462968,0.02664223384737179,0.0023391566295744926,0.006534532808852619,-0.010967696253727725,-0.008042705922882478,-0.005030198232292154,0.0007374341703950026,-0.009500114313414873,-0.0022193099050462424,-0.0018309385793422864,0.00874192062131364,0.0007231991985465779,0.0016617624025831508,-4.4506179775899256e-05,0.0025811012878848415,0.0007891437710875404,0.0003237462636645959,0.0003196164217798368,-0.0019470742418154713,0.001245815192811368,0.00239635140503165,0.0020795999524010045,-0.0006882177021101519,-0.003167968173969079,0.0014186135860255614,-0.00036180003936149254,-0.0005393316863567793,0.002681989730608157,-0.0016143453078073177,0.00011349242503389904,0.00034680846865331135,0.00032418716012388765,3.401725348942837e-05,0.001203010239054695,-0.0003414368904191736,-0.00015269124185000594,-0.00045728959160642064,-0.00043168949535098925,9.250716777875337e-05,-0.0006425664025556874,0.00011434273330057591,0.0006254794298065932,-0.0005371641680224665,0.0006432658753551873,-7.675431818901807e-05,-0.000187699682866307,6.279475621771544e-05,-0.00011968687515844306,0.0006286092047059084,6.92007098934218e-05,0.0005647418261656179,-2.5129228816050352e-05,-0.0005755304665127936,0.0004331697837159324,0.00040933315444535235,0.0003859426514249727,-0.0004515273288041233,-0.0001300964785277221,7
7_1_1_15_30_2_m,0.04213155625574932,-0.03381182288618567,0.021638779200877378,-0.00620308084267683,0.0088538500331431,-0.008997744419800401,-0.011750655428230969,0.002829627388558912,0.004445910155883685,-0.011066958332151973,-0.00197982849346987,-0.003284359274038979,0.0070193603862373005,-0.0030940670072901596,-0.00025005234108774747,-0.0006117009312382999,0.0021518656914182345,-0.003056942573211846,0.002691217318462805,0.004147144420882959,0.0015089251376626859,-0.0011294924887826244,-0.0018121245266071342,0.002432987324142966,-0.0007949855316477533,-0.0016564256624134886,-0.00025249083538356974,-0.0007824975485905284,-0.0008499869420407391,0.001091166921630727,-0.00031662118798294735,-4.114833189359677e-05,-1.0567467063114112e-05,0.0008051036309952264,-5.033207379574233e-05,0.0007716186256552187,-0.000610897363055671,-0.0006999185467886594,-0.00021631713544326118,-0.00046634991869462305,0.0003984897649066643,-0.0005848060724591547,-0.00048234257737117623,-0.00011296818234422778,-0.00013893620426620544,0.00045794412791059965,0.0001225611123252631,4.66409425849832e-05,0.0002087000442862307,-0.00019469925316111997,0.0002752927452796628,7.593006801692548e-05,-2.1504437975350963e-05,0.00037326813728094784,-0.00015184418591985467,-0.0003306020603611872,-7.167953500427552e-05,-0.00018679821576722867,0.0003110346924063795,-1.61322054043068e-05,7
7_1_1_17_30_1_m,0.03852905784031476,-0.036206331152314426,0.02256199366068002,-0.005307968353206911,0.00783318395220468,-0.009719327330160746,-0.009616300796301455,0.0018597772204685275,0.0031762164128022077,-0.009650931426303164,-0.00134132757756898,-0.0027008707000863393,0.00818857191905876,-0.0030729512561216018,0.0009554742924591641,-0.0009194822967715864,0.002355920998694951,-0.0023279103919961346,0.0014459862500267894,0.002956421177811213,0.0012401748547695324,-0.0010321413626089523,-0.0009767994406323073,0.0009659859743425185,-0.00021717728555319547,-0.0006626533889242382,0.0006055114603729713,-0.000840436797159929,-0.00039379466759833994,-3.513587759723497e-06,-0.0004860917673548606,0.00034293934646066035,0.00014049914556025993,0.0007592004353606241,-0.0008573067922174053,0.0004924804678717599,-0.001036679536395884,-0.0005925857609616786,-0.0006226649975813186,-5.6476387449546e-05,0.00011646133729106775,6.72362505462327e-05,-0.0003492797415588029,0.00010225803394733359,-0.00021022148453857633,5.067970469665695e-05,0.00041102200726985446,-0.00026554271596261836,0.0003069689554021477,0.00020559498703241782,-8.572999230003182e-06,0.0002746376720714906,-7.049854060820126e-05,0.0005826479431331231,0.00010280820006050016,-0.0002198392492600828,-0.00032808782303187927,8.800273996838031e-05,0.0001358499137506239,-0.00012243561704460446,7
7_2_2_13_30_2_m,0.03760437274529903,-0.029989462728571337,0.029628329699317644,-0.010059057869843773,0.00728771337158005,-0.004937218894913921,-0.0075408431134881765,0.0014513652732802563,0.004100090669120323,-0.005539191023397273,-0.0033993328636258862,-0.0026542002042513405,0.006923356822428413,-0.0023045851383567007,0.0037996473372700966,-0.0019698148885766305,0.001478341836723097,0.0007631167988293975,0.00038349647604542036,-0.0002877470525650746,0.0017267517525394768,-0.0010717874229276086,-0.0017799838067995347,-0.002245485957039651,0.002192633150084752,0.0005717528272933779,0.0017519186272066634,-0.0011636859532912975,-0.001108042161250725,0.0010011312652870954,0.0017549449439643369,-0.0012199851971881849,-0.00034487012869832754,0.0001591037978272554,0.0004636686778224669,-0.00015012888750823574,-1.3047411308744936e-05,-0.00036531166115358126,-0.001148239533924548,0.0004905240330824772,6.739919236709415e-05,0.0007114673341483428,-0.00014193396240092234,0.00011872836964963743,0.00024294050114775348,-0.0003822960584169597,0.0002836332799378316,0.00045331190272748665,-0.0005661469417518724,-2.1618637818245073e-05,-0.00012118032983481872,0.00025770133042180726,-0.000277805175864091,0.00021973057588368263,0.0006934813383748142,-0.00016856735638243336,-0.00033882972128465534,0.00018850276367894585,-2.55170979234518e-05,0.00013629963420184598,7
7_1_2_17_25_2_m,0.032793055070950525,-0.02845567975646234,0.0301801966959658,-0.010766788843525362,0.0069933812610848654,-0.004353806921095457,-0.004164900482594127,0.0031494814317201375,0.0033626716081573134,-0.004807381471689335,-0.0039713086514226725,-0.0019373010801007034,0.006286405783708964,-0.0028998109916501193,0.004225374400809752,-0.002163634755810818,0.0029939183582457724,0.0011892328551695158,0.0014347852957032963,-0.0008106931577290398,0.0005446476978097984,-0.0006963885469389706,-0.001810842454894019,-0.002378507522845844,0.0020320062791952306,0.0008471028690951906,0.0013508002262251242,-0.0014194691626280562,-0.001703616722392362,0.0005187986139840915,0.001375871643160566,-0.0009558348290449198,0.000375468232540325,-0.0007373698867194978,0.0004612256953499054,-0.00017799645318085952,-0.00031798123485469163,-0.00022382862404032197,-0.00048621071569902386,0.0008328704215111094,-0.00060443534491529,1.6042238242544772e-05,0.0004334299939918118,-0.00033868116291246235,0.0002646611755523399,-0.0004881121162385775,8.66057606282012e-05,-0.000474227194079175,-9.034002580231167e-05,0.0003392028891470387,8.19160049457939e-05,-5.4379920872026185e-05,-0.00013472134835785856,-0.0004935087507800186,0.00017014967681127922,0.0005830913239738292,0.0003544271018041996,-0.00047278398627331714,-0.00013340286265151044,0.0002822088565840386,7
7_2_2_8_30_5_m,0.014533127054657513,-0.02999562232016346,0.024881387501046074,-0.004051449888656289,0.0070514635345106675,-0.0014107993237675027,-0.0013526853305041396,0.002522283578699513,-0.004783080248345566,-0.001145514180280361,-0.004321452440632196,-0.0021787583422378464,0.003418554575198362,-0.0007191165941656423,0.0037206234129774315,0.002386127012035392,0.0016120543309282376,0.002371238944958168,0.0015172750503639606,-0.0020796431999184056,-0.0031353985433578953,-0.001686768345781423,-0.0017551317366374648,-0.001180926262038061,-0.00013687466092395973,-0.0004733666193831937,-0.0016074128606173707,-0.0021501484481563095,-0.000307256804532188,0.0012689024304162794,0.0002248547592141909,-0.00035367576163306507,0.0002665104858434694,0.0009523817700823969,0.0005338025015040144,-0.00015480918947215097,-0.000757023251440024,0.0008022991088739338,0.00035994542387327353,0.0010021533111396576,0.0008892240191163281,0.00043722001554566474,-0.0005819517506741437,0.0003163343755996734,-0.00010983786920912064,-0.00043250812026741404,-0.00012565702101051307,0.0003386744563803278,0.00044576354442275965,6.302538295094479e-05,-0.0004860981797364277,-0.00026218420671512646,8.936400111780657e-05,-0.0005528997327731021,-0.00016479264153082692,-0.00014803506568951804,-8.447999464574694e-05,-0.00040603157743339006,-0.00014002240467317616,-0.00023227656411332228,7
7_1_1_10_30_4_m,0.012532039860589745,-0.03139858476077741,0.029162769782116738,-0.002267932641428684,0.00650467844102618,-0.008737875730909467,0.00023965993650920913,-0.0007271901232381763,-0.0009650314024679615,0.002486893679317535,-0.003274472251717254,-0.0007191303196170925,0.0024040481482388294,0.0014435096386034591,0.004173588028310781,0.0025026208068954564,0.0035522357644607572,6.419321746905042e-07,0.0008743460809297126,-0.0031131755796967955,-0.0005978050832325947,-0.0022279090841308574,0.0002339051318520424,-0.0006866464406015292,-0.0004436378241937623,-0.0003767614142213861,-0.0031387353379357078,0.0009998496870651517,0.0003844632163900225,0.00019630885096893734,0.00018696967009947227,-0.0008934922012821537,0.00032965221799102106,0.0006812132320511309,0.0007047056871290603,0.0003381400209187737,0.00013923104483543606,0.0005645969228119332,0.0006871498547950746,0.000352174874856473,0.0008010080440131346,-0.0002360877075433413,-0.0006937273244376604,-0.00040947821059655583,0.00034602452370854355,0.00017164805123919729,6.0196656571280286e-05,-2.3157745052792626e-05,0.00017974519017167984,-0.0002841806508654753,-3.790402478038006e-05,-2.971358210632557e-05,-0.00032744428217758195,-0.0008981973653249837,-0.00023683316246175657,-0.00020059024393512503,-4.50117798472445e-05,0.000309300991855807,0.0001757262545816121,6.503110782621909e-05,7
7_1_1_17_30_2_m,0.010119656076079028,-0.03330244264910149,0.0300486972812166,-0.0015636867989870873,0.005895084922025982,-0.008879442151263205,0.0019162448258119042,-0.0011821312078005805,-0.002353193395733205,0.00263905817925328,-0.0026237047688310727,-0.0002042438357473639,0.003755618729820985,0.0007376308581599606,0.0048913097454902615,0.0017125034144884733,0.003407287569715973,0.00065075897187387,-0.00021786985999339373,-0.0040543208838870505,-0.0006384446403949816,-0.0023781342865900295,0.0007003047370721317,-0.0017591512119631892,-0.00019721323539922784,0.0007069686840848724,-0.0018772597428344238,0.0009813060585997097,0.0006870252100147974,-0.0009822493504962402,0.0002850079962683131,-0.00040366143135264467,0.00035986698205833485,0.0010285248857165557,-0.00038537519116594926,0.00020253553617306675,-0.0003069751437505306,0.0007155840243656023,0.00045925398505783783,5.665972828525462e-05,0.0005512882249295909,0.00012939085982874432,-0.0004329593495090901,0.00018783603600079312,0.00015450805733405382,0.0001222546660052671,0.0002316597989575394,-0.00039986942665676847,-1.0793867069246329e-05,-2.9645734463192174e-05,-0.00025863225065082845,0.00018106631289193376,-6.720294771631479e-05,-0.0005948755347755966,0.00010489986330163718,0.0002453462502531128,-0.00016169486158536839,0.0005370418869144266,8.867271028497304e-05,-0.00017008043780430664,7
