video-frame,37-267_0,61-306_0,84-314_0,37-84_0,0-17_0,267-314_0,37-267_1,61-306_1,84-314_1,37-84_1,0-17_1,267-314_1,37-267_2,61-306_2,84-314_2,37-84_2,0-17_2,267-314_2,37-267_3,61-306_3,84-314_3,37-84_3,0-17_3,267-314_3,37-267_4,61-306_4,84-314_4,37-84_4,0-17_4,267-314_4,37-267_5,61-306_5,84-314_5,37-84_5,0-17_5,267-314_5,37-267_6,61-306_6,84-314_6,37-84_6,0-17_6,267-314_6,37-267_7,61-306_7,84-314_7,37-84_7,0-17_7,267-314_7,37-267_8,61-306_8,84-314_8,37-84_8,0-17_8,267-314_8,37-267_9,61-306_9,84-314_9,37-84_9,0-17_9,267-314_9,target
4_1_2_8_25_2,0.022489458322525024,0.075858473777771,0.019437551498413086,0.04538044333457947,0.044689178466796875,0.045420289039611816,0.018968244393666588,0.0613355537255605,0.018096208572387695,0.03911671042442322,0.038024355967839554,0.03878632187843323,0.019221216440200806,0.06369724869728088,0.019940435886383057,0.03362196683883667,0.03264078497886658,0.0330640971660614,0.01809847354888916,0.062076568603515625,0.017225176095962524,0.028178393840789795,0.027488410472869873,0.02905169129371643,0.01726996898651123,0.05677512288093567,0.016959726810455322,0.03231152892112732,0.03164374828338623,0.03262177109718323,0.019347548484802246,0.06424090266227722,0.018987953662872314,0.032081276178359985,0.03139016032218933,0.03244087100028992,0.018300414085388184,0.06038391590118408,0.018140673637390137,0.033058613538742065,0.032255083322525024,0.03321835398674011,0.020010948181152344,0.06750023365020752,0.018900394439697266,0.0273725688457489,0.026817679405212402,0.02848312258720398,0.021017000079154968,0.07224948704242706,0.01893918216228485,0.03850992023944855,0.037072211503982544,0.03789354860782623,0.01940596103668213,0.06298324465751648,0.01977086067199707,0.04687142372131348,0.0465090274810791,0.04723632335662842,4
4_1_2_8_25_3,0.0195867121219635,0.06511124968528748,0.019335240125656128,0.04263114929199219,0.041679561138153076,0.042379677295684814,0.020634233951568604,0.06786257028579712,0.019975662231445312,0.04002371430397034,0.03844219446182251,0.039365142583847046,0.017905473709106445,0.05815809965133667,0.018525421619415283,0.04973524808883667,0.0496671199798584,0.05035519599914551,0.019594162702560425,0.06386232376098633,0.020171314477920532,0.048986971378326416,0.04886689782142639,0.04956412315368652,0.019536465406417847,0.06546139717102051,0.019503295421600342,0.0441761314868927,0.04336267709732056,0.044142961502075195,0.022292345762252808,0.07457435131072998,0.022139310836791992,0.04144996404647827,0.039977312088012695,0.041617125272750854,0.021075963973999023,0.06816273927688599,0.021812409162521362,0.048338860273361206,0.048385053873062134,0.04944092035293579,0.021294832229614258,0.06987231969833374,0.020296573638916016,0.041947394609451294,0.04048711061477661,0.04094913601875305,0.02007901668548584,0.06861695647239685,0.01883554458618164,0.03461933135986328,0.03278610110282898,0.03337585926055908,0.020463883876800537,0.06833860278129578,0.02032187581062317,0.041595250368118286,0.04061654210090637,0.04145324230194092,4
4_1_2_8_25_4,0.023790061473846436,0.07642799615859985,0.025063395500183105,0.05121564865112305,0.0510866641998291,0.05188542604446411,0.021667391061782837,0.0713951587677002,0.02160891890525818,0.04335331916809082,0.042804598808288574,0.04442530870437622,0.02180996537208557,0.07155385613441467,0.022124826908111572,0.0475427508354187,0.046890854835510254,0.0478576123714447,0.021197587251663208,0.06843563914299011,0.021637707948684692,0.0492275208234787,0.04925088584423065,0.04994295537471771,0.018559962511062622,0.06340822577476501,0.017444580793380737,0.02369225025177002,0.02206483483314514,0.024199187755584717,0.0189020037651062,0.06473678350448608,0.01786983013153076,0.02597525715827942,0.025181472301483154,0.026891440153121948,0.022178635001182556,0.0718797892332077,0.02309146523475647,0.05023358762264252,0.050399795174598694,0.05137094855308533,0.020526021718978882,0.06898036599159241,0.019707441329956055,0.03259652853012085,0.030586987733840942,0.03177794814109802,0.022086620330810547,0.07057052850723267,0.023599296808242798,0.048539817333221436,0.04779902100563049,0.048961490392684937,0.023653864860534668,0.07474163174629211,0.02525019645690918,0.05329006910324097,0.05292597413063049,0.053837716579437256,4
4_1_2_8_25_5,0.025082796812057495,0.08269599080085754,0.02402472496032715,0.039503008127212524,0.03861361742019653,0.040592968463897705,0.023385822772979736,0.07888874411582947,0.022977858781814575,0.04147195816040039,0.041778355836868286,0.042461007833480835,0.023768842220306396,0.07936215400695801,0.02238476276397705,0.03723222017288208,0.03543093800544739,0.03740978240966797,0.02280101180076599,0.0730089545249939,0.023104101419448853,0.04946807026863098,0.04963487386703491,0.0503217875957489,0.02441808581352234,0.0775604248046875,0.025640010833740234,0.053310781717300415,0.05351099371910095,0.054264843463897705,0.022869855165481567,0.07462602853775024,0.02323538064956665,0.04785767197608948,0.04783549904823303,0.04894453287124634,0.02328130602836609,0.07559683918952942,0.024370521306991577,0.05212831497192383,0.052414536476135254,0.05330097675323486,0.021362870931625366,0.06783640384674072,0.022303998470306396,0.0502396821975708,0.05042728781700134,0.051129549741744995,0.02222001552581787,0.0723695456981659,0.02314189076423645,0.04527255892753601,0.04486367106437683,0.0461808443069458,0.021211355924606323,0.06970816850662231,0.021815180778503418,0.0471271276473999,0.04738539457321167,0.04860904812812805,4
4_1_2_7_30_1,0.026049286127090454,0.08048620820045471,0.026301264762878418,0.05532270669937134,0.055473893880844116,0.05403044819831848,0.022932320833206177,0.07277685403823853,0.023601114749908447,0.05720052123069763,0.057754456996917725,0.05536460876464844,0.020568042993545532,0.06145799160003662,0.021255850791931152,0.04286918044090271,0.04317420721054077,0.04218137264251709,0.017837166786193848,0.05451399087905884,0.017934978008270264,0.03402233123779297,0.03437858819961548,0.03392452001571655,0.02324281632900238,0.0739571750164032,0.02352026104927063,0.05457682907581329,0.054325565695762634,0.054992616176605225,0.023460805416107178,0.0720990002155304,0.02584463357925415,0.07926657795906067,0.08171772956848145,0.0827966034412384,0.02439016103744507,0.08028978109359741,0.022566020488739014,0.04045581817626953,0.04099845886230469,0.042279958724975586,0.021891415119171143,0.07202810049057007,0.023092180490493774,0.0702005922794342,0.07066163420677185,0.071807861328125,0.0201757550239563,0.06090518832206726,0.022319495677947998,0.08274459838867188,0.08535048365592957,0.08643651008605957,0.025441110134124756,0.07834488153457642,0.027322113513946533,0.0789303183555603,0.08009940385818481,0.07935982942581177,4
4_1_2_7_30_2,0.019874274730682373,0.06326407194137573,0.020866811275482178,0.055023372173309326,0.05474036931991577,0.056021273136138916,0.022261738777160645,0.0732964277267456,0.023126959800720215,0.052260637283325195,0.05114477872848511,0.052730560302734375,0.023544609546661377,0.07262921333312988,0.024485111236572266,0.0626218318939209,0.06280750036239624,0.06428354978561401,0.02166008949279785,0.06688058376312256,0.023233115673065186,0.06405240297317505,0.06390661001205444,0.06552350521087646,0.022067546844482422,0.0703539252281189,0.021400511264801025,0.05584287643432617,0.055140137672424316,0.055720388889312744,0.020232707262039185,0.06275078654289246,0.020223915576934814,0.05785495042800903,0.0578460693359375,0.058295756578445435,0.023759186267852783,0.078248530626297,0.024037927389144897,0.049937933683395386,0.04935413599014282,0.0502166748046875,0.024833112955093384,0.07540199160575867,0.0271756649017334,0.08682587742805481,0.08900636434555054,0.08861690759658813,0.028157800436019897,0.09370806813240051,0.03009703755378723,0.06798648834228516,0.06836128234863281,0.06928747892379761,0.02481144666671753,0.08432883024215698,0.02702230215072632,0.06154334545135498,0.060628652572631836,0.06240582466125488,4
4_1_2_7_30_3,0.022834420204162598,0.07143068313598633,0.02312183380126953,0.06463989615440369,0.06494283676147461,0.06530776619911194,0.02597185969352722,0.08283090591430664,0.02500051259994507,0.06093493103981018,0.06026443839073181,0.060089290142059326,0.03502863645553589,0.11324000358581543,0.035812050104141235,0.06904041767120361,0.0692807137966156,0.07073351740837097,0.03458881378173828,0.11228704452514648,0.036304473876953125,0.08610457181930542,0.08670800924301147,0.08728653192520142,0.03862416744232178,0.12261983752250671,0.03962191939353943,0.10150167346000671,0.1034943163394928,0.10249429941177368,0.03216773271560669,0.10774427652359009,0.031632453203201294,0.07792994379997253,0.07785665988922119,0.07756710052490234,0.025189638137817383,0.08064994215965271,0.02556312084197998,0.07474029064178467,0.07515907287597656,0.07526218891143799,0.027364999055862427,0.08515909314155579,0.027574092149734497,0.05714094638824463,0.05735278129577637,0.058779001235961914,0.02759578824043274,0.08313599228858948,0.02686375379562378,0.0645936131477356,0.0648951530456543,0.0630134642124176,0.02293860912322998,0.06798115372657776,0.023955106735229492,0.04009607434272766,0.04039895534515381,0.040656059980392456,4
4_1_2_7_30_4,0.031047850847244263,0.09963655471801758,0.0326387882232666,0.06800669431686401,0.06890490651130676,0.06823566555976868,0.029897719621658325,0.0940818190574646,0.02858397364616394,0.05270400643348694,0.05201369524002075,0.053333789110183716,0.029189467430114746,0.09371718764305115,0.031217455863952637,0.08285847306251526,0.08334723114967346,0.08465293049812317,0.024389594793319702,0.07637932896614075,0.026960253715515137,0.07628723978996277,0.07683113217353821,0.07808232307434082,0.02953118085861206,0.09523025155067444,0.029029428958892822,0.06844204664230347,0.06814193725585938,0.06833404302597046,0.027680188417434692,0.09185722470283508,0.028599560260772705,0.060748398303985596,0.060457855463027954,0.06200549006462097,0.030497223138809204,0.09431034326553345,0.03028017282485962,0.0718284547328949,0.07181966304779053,0.07110714912414551,0.0286557674407959,0.0902101993560791,0.028376132249832153,0.07208871841430664,0.07199662923812866,0.07227113842964172,0.030845046043395996,0.09854978322982788,0.03154498338699341,0.06859129667282104,0.06803777813911438,0.07006406784057617,0.02997526526451111,0.09403255581855774,0.030950486660003662,0.07448610663414001,0.07406333088874817,0.07581537961959839,4
4_1_2_7_30_5,0.02603733539581299,0.08093175292015076,0.027952760457992554,0.08932295441627502,0.09063172340393066,0.09192705154418945,0.02990660071372986,0.09659585356712341,0.03228923678398132,0.09123495221138,0.09273704886436462,0.09361758828163147,0.029080688953399658,0.09409290552139282,0.02941882610321045,0.06284558773040771,0.0615326464176178,0.06324225664138794,0.030862420797348022,0.09605550765991211,0.03124651312828064,0.06740811467170715,0.06684419512748718,0.06908312439918518,0.023033782839775085,0.07507152855396271,0.022680386900901794,0.0546233206987381,0.05440552532672882,0.0546596497297287,0.023473650217056274,0.07051020860671997,0.02522909641265869,0.07230809330940247,0.0731634795665741,0.07405275106430054,0.02439597249031067,0.0779036283493042,0.023835450410842896,0.053484827280044556,0.05240267515182495,0.05356934666633606,0.024869412183761597,0.08055371046066284,0.025876939296722412,0.05302652716636658,0.05230286717414856,0.05403405427932739,0.023162841796875,0.07393524050712585,0.02443191409111023,0.0580047070980072,0.056600749492645264,0.05927377939224243,0.023708492517471313,0.07748723030090332,0.026423662900924683,0.06479990482330322,0.064480721950531,0.06751507520675659,4
5_1_1_91_30_1,0.01953248679637909,0.06126423180103302,0.020212069153785706,0.05814087390899658,0.05853107571601868,0.059750914573669434,0.012941509485244751,0.039269596338272095,0.012811601161956787,0.03323018550872803,0.03303375840187073,0.03336009383201599,0.013634145259857178,0.04236555099487305,0.014161288738250732,0.037402987480163574,0.0374474823474884,0.03787463903427124,0.01670527458190918,0.054125815629959106,0.01645827293395996,0.030808180570602417,0.03015977144241333,0.0309162437915802,0.01653638482093811,0.05491280555725098,0.016331344842910767,0.04080459475517273,0.04066911339759827,0.04098525643348694,0.014106005430221558,0.04625341296195984,0.012623339891433716,0.024946480989456177,0.023667514324188232,0.024147063493728638,0.012981146574020386,0.04349702596664429,0.012334853410720825,0.03235951066017151,0.0318048894405365,0.03260567784309387,0.014229685068130493,0.046178221702575684,0.014175325632095337,0.0387607216835022,0.037946611642837524,0.037938594818115234,0.012317448854446411,0.03975677490234375,0.012359857559204102,0.03604036569595337,0.03518003225326538,0.03550383448600769,0.013566344976425171,0.04387238621711731,0.014011174440383911,0.04652559757232666,0.045660942792892456,0.04521608352661133,5
5_1_1_91_30_2,0.01302763819694519,0.04159671068191528,0.012471377849578857,0.02695879340171814,0.02643042802810669,0.027574777603149414,0.012644171714782715,0.041044533252716064,0.012759149074554443,0.03753587603569031,0.03684857487678528,0.03698483109474182,0.011980593204498291,0.03889426589012146,0.011546194553375244,0.02414831519126892,0.023218810558319092,0.023469358682632446,0.01194089651107788,0.03947007656097412,0.011300414800643921,0.02753564715385437,0.026612967252731323,0.02774512767791748,0.012576311826705933,0.04045352339744568,0.0129852294921875,0.03367134928703308,0.03294047713279724,0.033305227756500244,0.012436330318450928,0.04085850715637207,0.011850059032440186,0.029512912034988403,0.02872169017791748,0.02973291277885437,0.013173878192901611,0.040243715047836304,0.014059990644454956,0.04019218683242798,0.03955960273742676,0.039306074380874634,0.013562589883804321,0.04279440641403198,0.01454097032546997,0.03865230083465576,0.0385342538356781,0.038921087980270386,0.012590080499649048,0.0400121808052063,0.012708693742752075,0.02877950668334961,0.027909696102142334,0.028660893440246582,0.012088894844055176,0.037744224071502686,0.013214737176895142,0.03430423140525818,0.03330907225608826,0.03317838907241821,5
5_1_1_91_30_3,0.01324734091758728,0.042170703411102295,0.013080298900604248,0.02786394953727722,0.027211755514144897,0.027691900730133057,0.013468503952026367,0.0437600314617157,0.013957619667053223,0.03192397952079773,0.030956298112869263,0.031434863805770874,0.01661500334739685,0.052225589752197266,0.01737159490585327,0.042134642601013184,0.041965633630752563,0.04244503378868103,0.016716986894607544,0.0531485378742218,0.01663413643836975,0.03402915596961975,0.0334017276763916,0.03385975956916809,0.019226938486099243,0.06191223859786987,0.018774300813674927,0.03816518187522888,0.038003504276275635,0.03828498721122742,0.015039116144180298,0.04758936166763306,0.014045685529708862,0.025663912296295166,0.02474728226661682,0.025193631649017334,0.01577514410018921,0.05173635482788086,0.015162944793701172,0.02714979648590088,0.02576315402984619,0.026279926300048828,0.014375835657119751,0.042303264141082764,0.01504412293434143,0.04404342174530029,0.04460722208023071,0.044953346252441406,0.012010902166366577,0.038960546255111694,0.01177746057510376,0.0315416157245636,0.03087979555130005,0.031387925148010254,0.014215797185897827,0.04464566707611084,0.013980090618133545,0.029903769493103027,0.029196858406066895,0.02959802746772766,5
5_1_1_91_30_4,0.01435825228691101,0.04634025692939758,0.01340755820274353,0.02716311812400818,0.02612164616584778,0.026776939630508423,0.013914227485656738,0.044999122619628906,0.013982385396957397,0.028991490602493286,0.028270810842514038,0.02900111675262451,0.014191120862960815,0.04656752943992615,0.014522552490234375,0.027144670486450195,0.026084452867507935,0.02669695019721985,0.013707071542739868,0.04189950227737427,0.012873262166976929,0.02441743016242981,0.023348629474639893,0.023896068334579468,0.014407515525817871,0.04676109552383423,0.013242930173873901,0.022689849138259888,0.021540939807891846,0.022277653217315674,0.014114409685134888,0.04790094494819641,0.015315830707550049,0.04832395911216736,0.04797440767288208,0.0471225380897522,0.012972652912139893,0.041603028774261475,0.01337045431137085,0.030526459217071533,0.030024051666259766,0.030785202980041504,0.012123733758926392,0.038946330547332764,0.012362033128738403,0.03433513641357422,0.03331398963928223,0.033702194690704346,0.01247742772102356,0.0399724543094635,0.013465046882629395,0.037420034408569336,0.036405086517333984,0.0364324152469635,0.01391446590423584,0.044928133487701416,0.014084726572036743,0.03456118702888489,0.03424787521362305,0.0352557897567749,5
