video-frame,37-267_0,61-306_0,84-314_0,37-84_0,0-17_0,267-314_0,37-267_1,61-306_1,84-314_1,37-84_1,0-17_1,267-314_1,37-267_2,61-306_2,84-314_2,37-84_2,0-17_2,267-314_2,37-267_3,61-306_3,84-314_3,37-84_3,0-17_3,267-314_3,37-267_4,61-306_4,84-314_4,37-84_4,0-17_4,267-314_4,37-267_5,61-306_5,84-314_5,37-84_5,0-17_5,267-314_5,37-267_6,61-306_6,84-314_6,37-84_6,0-17_6,267-314_6,37-267_7,61-306_7,84-314_7,37-84_7,0-17_7,267-314_7,37-267_8,61-306_8,84-314_8,37-84_8,0-17_8,267-314_8,37-267_9,61-306_9,84-314_9,37-84_9,0-17_9,267-314_9,target
4_1_2_8_25_2,0.017321884632110596,0.058782219886779785,0.0158158540725708,0.039739400148391724,0.03988361358642578,0.04128527641296387,0.016767263412475586,0.054982125759124756,0.0156498650709788,0.037061353524525956,0.03633153438568115,0.03730671604474385,0.013861417770385742,0.046953022480010986,0.013942092657089233,0.033518850803375244,0.0324476957321167,0.032880306243896484,0.01318138837814331,0.045561909675598145,0.012158364057540894,0.027654439210891724,0.026431143283843994,0.027504712343215942,0.012366265058517456,0.041617900133132935,0.011785924434661865,0.03195035457611084,0.03099745512008667,0.03168025612831116,0.013649791479110718,0.0460696816444397,0.0130043625831604,0.031681329011917114,0.030720561742782593,0.03139549493789673,0.0130901038646698,0.044638752937316895,0.012715697288513184,0.0319976806640625,0.030994683504104614,0.03178301453590393,0.01381632685661316,0.04718106985092163,0.012610107660293579,0.026888400316238403,0.02568379044532776,0.0267927348613739,0.017079919576644897,0.05911090970039368,0.015451818704605103,0.0345548540353775,0.03393512964248657,0.03556658327579498,0.016165435314178467,0.052358269691467285,0.015798568725585938,0.04583239555358887,0.04577457904815674,0.04656416177749634,4
4_1_2_8_25_3,0.0170210599899292,0.05673325061798096,0.016365349292755127,0.04001873731613159,0.039369165897369385,0.04042297601699829,0.017618119716644287,0.05896848440170288,0.01643615961074829,0.03702858090400696,0.03600555658340454,0.03755196928977966,0.01634448766708374,0.052870869636535645,0.016037404537200928,0.04747658967971802,0.04766261577606201,0.04840362071990967,0.016289353370666504,0.05274951457977295,0.015821099281311035,0.04750937223434448,0.047675520181655884,0.04855477809906006,0.016775965690612793,0.056105196475982666,0.01617264747619629,0.04199829697608948,0.04144555330276489,0.04256844520568848,0.01667165756225586,0.05640178918838501,0.015951097011566162,0.04088950157165527,0.03964531421661377,0.041457027196884155,0.016906142234802246,0.05432051420211792,0.016668379306793213,0.048283904790878296,0.04826191067695618,0.04925811290740967,0.01809293031692505,0.05920839309692383,0.016754090785980225,0.039931923151016235,0.03924727439880371,0.04027250409126282,0.017170071601867676,0.05953031778335571,0.015364587306976318,0.03235912322998047,0.031358808279037476,0.03292113542556763,0.017144501209259033,0.05716425180435181,0.016155779361724854,0.04030969738960266,0.03978821635246277,0.04115641117095947,4
4_1_2_8_25_4,0.016543686389923096,0.05340546369552612,0.0168454647064209,0.05006515979766846,0.05010974407196045,0.051036715507507324,0.01709139347076416,0.05605518817901611,0.01634681224822998,0.04317396879196167,0.04266291856765747,0.04386007785797119,0.01741868257522583,0.05679118633270264,0.01692044734954834,0.046766459941864014,0.04636085033416748,0.047579556703567505,0.016488999128341675,0.053065210580825806,0.016117215156555176,0.048031434416770935,0.04810921847820282,0.04884333908557892,0.014041900634765625,0.04792109131813049,0.01265484094619751,0.023388028144836426,0.02162754535675049,0.023116350173950195,0.01370421051979065,0.0469074547290802,0.01261967420578003,0.025917261838912964,0.024594098329544067,0.025864899158477783,0.017021626234054565,0.055172860622406006,0.016881883144378662,0.04952307045459747,0.04964078962802887,0.05057564377784729,0.01682049036026001,0.057003557682037354,0.01581096649169922,0.030602872371673584,0.029002517461776733,0.030793815851211548,0.016341805458068848,0.05212080478668213,0.016887307167053223,0.04766768217086792,0.04726555943489075,0.048634856939315796,0.016330957412719727,0.051219820976257324,0.016855299472808838,0.051449358463287354,0.05132439732551575,0.052521347999572754,4
4_1_2_8_25_5,0.017364799976348877,0.05790305137634277,0.016290783882141113,0.03843089938163757,0.037238478660583496,0.03844684362411499,0.017593562602996826,0.05883049964904785,0.01687014102935791,0.04144704341888428,0.041320234537124634,0.04176250100135803,0.017690956592559814,0.06053394079208374,0.016138672828674316,0.0364607572555542,0.03529897332191467,0.03662896156311035,0.016688644886016846,0.05338090658187866,0.016413331031799316,0.04855349659919739,0.048542916774749756,0.04913190007209778,0.016557812690734863,0.05256021022796631,0.016691744327545166,0.05147776007652283,0.05174657702445984,0.05256575345993042,0.016903817653656006,0.054941654205322266,0.016543149948120117,0.04698625206947327,0.04676714539527893,0.04771244525909424,0.017137110233306885,0.05602520704269409,0.01709538698196411,0.05076223611831665,0.05101966857910156,0.05189317464828491,0.016160190105438232,0.05124861001968384,0.01618582010269165,0.04931783676147461,0.04941454529762268,0.05023333430290222,0.01648736000061035,0.054132282733917236,0.016494154930114746,0.045151740312576294,0.044793933629989624,0.04606682062149048,0.016020536422729492,0.05175220966339111,0.015581488609313965,0.04652827978134155,0.04653894901275635,0.047571152448654175,4
4_1_2_7_30_1,0.02227771282196045,0.06704878807067871,0.02304983139038086,0.047167062759399414,0.04752728343009949,0.04664692282676697,0.02156984806060791,0.06645393371582031,0.022822201251983643,0.048579007387161255,0.0493626594543457,0.04799544811248779,0.019431889057159424,0.060916781425476074,0.01976984739303589,0.0383705198764801,0.03841662406921387,0.03802067041397095,0.017666399478912354,0.05337238311767578,0.01700127124786377,0.02988755702972412,0.029805898666381836,0.02912461757659912,0.01842045783996582,0.058242738246917725,0.018290042877197266,0.052389487624168396,0.05224122107028961,0.053069621324539185,0.022887706756591797,0.07054182887077332,0.02563267946243286,0.07824862003326416,0.07943612337112427,0.07903367280960083,0.023200809955596924,0.07711338996887207,0.021171748638153076,0.035406649112701416,0.03492516279220581,0.03520172834396362,0.020982086658477783,0.06812113523483276,0.022386103868484497,0.06658226251602173,0.06640094518661499,0.06678551435470581,0.018894553184509277,0.05715826153755188,0.021812379360198975,0.07985496520996094,0.08093392848968506,0.08062905073165894,0.022880911827087402,0.06873100996017456,0.024036169052124023,0.07737749814987183,0.07798433303833008,0.07665175199508667,4
4_1_2_7_30_2,0.01818293333053589,0.05718803405761719,0.019178152084350586,0.05336099863052368,0.052537620067596436,0.053363680839538574,0.020620226860046387,0.06706446409225464,0.02128779888153076,0.05094236135482788,0.049501776695251465,0.050744712352752686,0.021057724952697754,0.06443315744400024,0.022358834743499756,0.06191563606262207,0.06143087148666382,0.062276244163513184,0.020049095153808594,0.060360610485076904,0.02157115936279297,0.06265467405319214,0.061783671379089355,0.06260371208190918,0.020283102989196777,0.06392526626586914,0.019888341426849365,0.053301215171813965,0.052735865116119385,0.05357348918914795,0.01761794090270996,0.05367600917816162,0.017833948135375977,0.05508840084075928,0.05493205785751343,0.05531319975852966,0.023440122604370117,0.07636001706123352,0.023479431867599487,0.04797530174255371,0.047395944595336914,0.048214733600616455,0.019916176795959473,0.0580676794052124,0.021982967853546143,0.0826089084148407,0.08361774682998657,0.08233314752578735,0.025570064783096313,0.08510586619377136,0.027190178632736206,0.06681352853775024,0.06632167100906372,0.0664944052696228,0.02255392074584961,0.07569974660873413,0.024090588092803955,0.06023895740509033,0.05862581729888916,0.05956476926803589,4
4_1_2_7_30_3,0.019350260496139526,0.05978751182556152,0.01982790231704712,0.06133943796157837,0.06132948398590088,0.06152966618537903,0.02192479372024536,0.0687030553817749,0.021016299724578857,0.0575808584690094,0.05737999081611633,0.05764371156692505,0.029083073139190674,0.09506398439407349,0.030321329832077026,0.0642467737197876,0.06386035680770874,0.0647016167640686,0.02803635597229004,0.09000551700592041,0.02948516607284546,0.08122986555099487,0.0811191201210022,0.08096301555633545,0.0315321683883667,0.10096493363380432,0.03252735733985901,0.09581917524337769,0.0971904993057251,0.09581661224365234,0.028419703245162964,0.09378531575202942,0.02797064185142517,0.07551077008247375,0.07573643326759338,0.07559698820114136,0.02409827709197998,0.07591983675956726,0.02454596757888794,0.07330363988876343,0.07354700565338135,0.07337784767150879,0.024576693773269653,0.07733014225959778,0.02550026774406433,0.0558091402053833,0.05543112754821777,0.05652362108230591,0.024657607078552246,0.07400098443031311,0.02350151538848877,0.06149172782897949,0.062361717224121094,0.061067670583724976,0.017540544271469116,0.05369579792022705,0.01832878589630127,0.0390813946723938,0.03890007734298706,0.03885313868522644,4
4_1_2_7_30_4,0.025138944387435913,0.08370053768157959,0.026048898696899414,0.061075568199157715,0.06165468692779541,0.06039458513259888,0.026253432035446167,0.08340179920196533,0.02586039900779724,0.052362024784088135,0.051827847957611084,0.053282737731933594,0.026997268199920654,0.08584240078926086,0.028908491134643555,0.08119851350784302,0.08077031373977661,0.08108174800872803,0.021554142236709595,0.06547364592552185,0.023737013339996338,0.07492446899414062,0.07448756694793701,0.07453668117523193,0.025296688079833984,0.0817706286907196,0.02499181032180786,0.0665123462677002,0.06617635488510132,0.06670922040939331,0.025795847177505493,0.08498504757881165,0.026884078979492188,0.059947848320007324,0.05901384353637695,0.060116708278656006,0.025330394506454468,0.07801872491836548,0.02486121654510498,0.06671017408370972,0.06713289022445679,0.06645804643630981,0.026045382022857666,0.08208155632019043,0.025996774435043335,0.06884223222732544,0.06870251893997192,0.06907325983047485,0.026772677898406982,0.0851702094078064,0.027859032154083252,0.06691288948059082,0.06589251756668091,0.06729930639266968,0.027569621801376343,0.0857858955860138,0.028721868991851807,0.07180619239807129,0.07084029912948608,0.0719832181930542,4
4_1_2_7_30_5,0.023930132389068604,0.07432582974433899,0.0261898934841156,0.08441221714019775,0.084666907787323,0.08475655317306519,0.029260724782943726,0.09552738070487976,0.03136679530143738,0.08949875831604004,0.08971023559570312,0.08977532386779785,0.02568221092224121,0.08177638053894043,0.02604961395263672,0.06132626533508301,0.059888601303100586,0.061355531215667725,0.02696177363395691,0.08300167322158813,0.02799132466316223,0.06563907861709595,0.0646560788154602,0.06628453731536865,0.02014194428920746,0.06563635170459747,0.019983410835266113,0.052380114793777466,0.05214257538318634,0.05257497727870941,0.019059568643569946,0.05702880024909973,0.02080962061882019,0.06686168909072876,0.06681525707244873,0.06685629487037659,0.02031606435775757,0.06341862678527832,0.020078063011169434,0.050984352827072144,0.0501171350479126,0.05130687355995178,0.024181872606277466,0.07809340953826904,0.02446115016937256,0.0505216121673584,0.04956650733947754,0.05124986171722412,0.022941172122955322,0.0738959014415741,0.02370205521583557,0.05662739276885986,0.05482596158981323,0.057135581970214844,0.023152917623519897,0.07640093564987183,0.02506694197654724,0.0647200345993042,0.0633617639541626,0.06552118062973022,4
5_1_1_91_30_1,0.01802973449230194,0.056391164660453796,0.018866553902626038,0.05535496771335602,0.055124953389167786,0.05554206669330597,0.01261824369430542,0.0389653742313385,0.012508988380432129,0.033181995153427124,0.0330028235912323,0.0332026481628418,0.01311957836151123,0.041497617959976196,0.01361897587776184,0.0372108519077301,0.03695690631866455,0.03718310594558716,0.013066977262496948,0.04258480668067932,0.01299750804901123,0.026858091354370117,0.026318013668060303,0.027035623788833618,0.014987200498580933,0.04950207471847534,0.014975011348724365,0.038247883319854736,0.03810879588127136,0.03844073414802551,0.012547343969345093,0.041558653116226196,0.011406302452087402,0.02284419536590576,0.022111743688583374,0.023185819387435913,0.01242607831954956,0.04063799977302551,0.011979848146438599,0.028041750192642212,0.02738291025161743,0.027841687202453613,0.012009650468826294,0.038758277893066406,0.012393534183502197,0.03516814112663269,0.03468829393386841,0.03472989797592163,0.012070387601852417,0.03895339369773865,0.012335419654846191,0.03368613123893738,0.033079057931900024,0.033414632081985474,0.011854231357574463,0.037428468465805054,0.012731403112411499,0.041308194398880005,0.04106661677360535,0.04087585210800171,5
5_1_1_91_30_2,0.012129336595535278,0.038456499576568604,0.011543214321136475,0.026297718286514282,0.025582998991012573,0.026327580213546753,0.012232333421707153,0.038880884647369385,0.01256534457206726,0.03458064794540405,0.034196317195892334,0.034362614154815674,0.011494755744934082,0.03782275319099426,0.010938078165054321,0.02346813678741455,0.022755801677703857,0.023345857858657837,0.011681437492370605,0.038894474506378174,0.01125645637512207,0.02578049898147583,0.024760007858276367,0.025564998388290405,0.012353986501693726,0.039320528507232666,0.012741506099700928,0.0321962833404541,0.031697362661361694,0.03221768140792847,0.011749833822250366,0.03802630305290222,0.011346697807312012,0.02710750699043274,0.02625921368598938,0.02692437171936035,0.01222732663154602,0.037603527307510376,0.013068944215774536,0.03906106948852539,0.038967400789260864,0.03901657462120056,0.012123405933380127,0.038473039865493774,0.012816965579986572,0.03858232498168945,0.03818315267562866,0.03829750418663025,0.011872440576553345,0.03796324133872986,0.01206207275390625,0.028025567531585693,0.02725088596343994,0.02809658646583557,0.01149827241897583,0.03653591871261597,0.012293875217437744,0.032243549823760986,0.03172791004180908,0.031913310289382935,5
5_1_1_91_30_3,0.011283725500106812,0.03640374541282654,0.011114180088043213,0.026396989822387695,0.025805175304412842,0.02639448642730713,0.01204836368560791,0.039292097091674805,0.012250691652297974,0.030502378940582275,0.029738515615463257,0.030215591192245483,0.01246693730354309,0.03912815451622009,0.013000428676605225,0.03935679793357849,0.03892740607261658,0.039133697748184204,0.012795239686965942,0.0409775972366333,0.012669116258621216,0.031724512577056885,0.03113272786140442,0.03168123960494995,0.014705747365951538,0.0475846529006958,0.014539331197738647,0.03506749868392944,0.03494369983673096,0.03535372018814087,0.012651801109313965,0.04052245616912842,0.011919945478439331,0.023770660161972046,0.023208707571029663,0.024032235145568848,0.01265627145767212,0.041522204875946045,0.011915236711502075,0.02512294054031372,0.024103105068206787,0.024994105100631714,0.011801004409790039,0.03552171587944031,0.012590110301971436,0.04034969210624695,0.04043272137641907,0.040470510721206665,0.011817336082458496,0.03721746802330017,0.01176387071609497,0.029891669750213623,0.02916744351387024,0.029684513807296753,0.01209557056427002,0.037899672985076904,0.011824846267700195,0.027281880378723145,0.02673107385635376,0.027246862649917603,5
5_1_1_91_30_4,0.011383265256881714,0.03682518005371094,0.010714828968048096,0.024364382028579712,0.023666024208068848,0.024646639823913574,0.011189013719558716,0.03622642159461975,0.011227905750274658,0.026829421520233154,0.026124686002731323,0.026800155639648438,0.011743813753128052,0.038432955741882324,0.011685669422149658,0.02683618664741516,0.025814950466156006,0.026446610689163208,0.011373668909072876,0.035256028175354004,0.010696083307266235,0.02244126796722412,0.021741241216659546,0.02259749174118042,0.012672275304794312,0.041333168745040894,0.01188388466835022,0.020452946424484253,0.01970648765563965,0.02082914113998413,0.014016538858413696,0.045335352420806885,0.014705955982208252,0.043195873498916626,0.04334172606468201,0.04268386960029602,0.012069016695022583,0.039069175720214844,0.012397289276123047,0.030075550079345703,0.029390811920166016,0.03000602126121521,0.011926412582397461,0.03783097863197327,0.011989384889602661,0.03126123547554016,0.030387908220291138,0.03069126605987549,0.012145370244979858,0.03904178738594055,0.012704581022262573,0.03485143184661865,0.034242987632751465,0.03442302346229553,0.01252979040145874,0.040183573961257935,0.0129622220993042,0.032574236392974854,0.03204408288002014,0.03283640742301941,5
